Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,crypto1,general1,java1,networking1,crypto2,general2,java2,networking2,cosine_similarity,class
15023,15022,0.0,0.0,0.0,0.0,1.0,1.0,0.3,8.47,14.79,11.24,14.79,16.85,27.59,16.17,21.31,0.99,non
29031,29030,1.08,0.37,0.0,0.0,1.0,1.0,0.0,9.97,19.4,17.72,15.58,15.68,18.07,16.83,14.52,0.983,non
32397,32396,2.35,0.82,0.0,0.0,1.0,1.0,0.0,14.57,21.43,16.34,16.83,13.23,18.88,14.62,15.81,1.0,non
34518,34517,3.6,2.94,0.0,0.0,1.0,1.0,0.0,5.8,11.53,8.01,9.14,7.57,14.52,11.05,12.13,0.999,non
13117,13116,0.47,0.0,0.0,0.0,0.0,1.0,0.0,18.37,27.0,25.27,24.53,23.03,32.43,25.6,26.82,0.997,non
32471,32470,0.95,0.0,0.0,0.0,1.0,1.0,0.5,16.5,23.41,17.55,18.3,21.01,29.64,26.7,31.13,0.992,non
35793,35792,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.45,27.85,17.04,18.85,14.93,31.24,21.42,22.27,0.996,non
19551,19550,0.25,0.0,0.0,0.0,0.0,1.0,0.0,20.3,34.34,26.63,31.25,20.57,35.19,21.35,33.44,0.995,non
20712,20711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.51,16.43,14.04,17.56,12.65,14.03,12.57,14.03,0.998,non
14457,14456,1.56,0.0,0.0,0.0,1.0,1.0,0.0,12.13,22.39,19.65,20.6,17.35,28.14,22.1,29.77,0.995,non
21671,21670,0.74,0.0,0.0,0.0,1.0,1.0,0.0,14.66,18.67,15.72,17.67,18.08,25.51,19.26,24.22,0.999,non
20006,20005,0.63,0.0,0.0,0.0,1.0,1.0,0.67,6.52,14.28,9.96,14.44,15.85,15.01,12.98,16.22,0.96,non
33128,33127,0.17,0.0,0.0,0.0,0.0,1.0,0.0,7.57,14.36,7.67,9.13,13.26,19.07,17.49,17.65,0.977,non
31895,31894,0.93,0.57,0.0,0.0,1.0,1.0,0.2,20.23,36.62,31.06,30.07,15.16,19.75,16.42,14.83,0.991,non
2281,2280,30.71,58.27,0.0,0.0,1.0,1.0,0.0,15.87,26.07,20.51,30.77,16.33,29.12,20.41,30.89,0.999,non
18402,18401,0.63,0.0,0.0,0.0,1.0,1.0,0.0,23.0,28.63,23.48,30.71,13.13,18.08,14.21,15.07,0.995,non
17437,17436,1.08,0.0,0.0,0.0,1.0,1.0,0.0,12.0,19.37,11.46,11.73,14.68,23.38,29.06,12.78,0.941,non
32368,32367,1.03,0.0,0.0,0.0,0.0,1.0,0.0,15.95,32.13,21.41,26.28,6.83,16.84,10.16,15.08,0.996,non
6388,6387,0.86,0.0,0.0,0.0,1.0,1.0,0.0,6.37,8.91,7.26,8.94,16.04,22.28,19.13,21.39,0.999,non
33978,33977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.69,31.59,29.35,25.22,5.98,9.28,6.4,6.3,0.991,non
35624,35623,4.3,3.49,0.0,0.0,1.0,1.0,0.0,20.67,24.95,21.03,19.38,8.94,13.52,11.03,10.53,0.996,non
28956,28955,0.16,0.0,0.0,0.0,0.0,1.0,0.0,14.86,24.34,19.74,20.38,5.74,19.2,12.9,9.48,0.97,non
36107,36106,0.56,0.0,0.0,0.0,1.0,1.0,0.0,15.68,18.28,15.3,17.54,11.98,25.09,15.91,13.12,0.966,non
12472,12471,3.83,2.54,0.0,0.0,1.0,1.0,1.0,13.23,25.18,18.81,18.59,9.12,13.87,11.11,11.06,0.997,non
12663,12662,2.37,1.04,0.0,0.0,0.0,1.0,0.0,15.53,29.44,18.03,12.85,9.44,12.08,10.85,8.24,0.98,non
9948,9947,0.83,0.0,0.0,0.0,1.0,1.0,0.0,20.38,37.39,26.44,27.43,20.98,30.87,27.58,23.42,0.994,non
7011,7010,1.35,0.0,0.0,0.0,0.0,1.0,0.0,25.98,34.28,31.94,27.89,16.7,27.51,19.4,23.47,0.991,non
27028,27027,2.67,0.0,0.0,0.0,1.0,1.0,0.0,13.88,23.22,16.38,21.2,21.23,40.18,26.36,26.45,0.991,non
7295,7294,11.75,11.63,0.0,0.0,1.0,1.0,0.0,19.86,23.45,21.2,19.91,17.2,19.41,17.67,17.96,0.999,non
446,445,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.14,14.63,13.79,13.79,9.62,13.36,13.36,11.18,0.998,non
36278,36277,1.4,0.63,0.0,0.0,1.0,1.0,0.0,25.08,35.26,30.54,30.84,8.25,19.25,12.44,18.36,0.98,non
22785,22784,0.39,0.0,0.0,0.0,1.0,1.0,0.0,11.96,17.19,9.98,12.04,7.11,12.29,9.22,10.69,0.988,non
14673,14672,3.62,0.0,0.0,0.0,1.0,1.0,0.3,18.29,25.66,16.8,23.63,17.15,23.53,17.81,23.1,0.999,non
30915,30914,4.17,4.45,0.0,0.0,1.0,1.0,1.0,10.36,14.68,7.55,11.54,11.7,13.71,12.19,13.06,0.983,non
22720,22719,0.19,0.0,0.0,0.0,1.0,1.0,0.0,14.6,21.76,19.71,16.08,8.12,14.36,24.4,6.35,0.922,non
25116,25115,0.36,0.0,0.0,0.0,1.0,1.0,0.3,19.7,27.75,20.56,24.62,6.54,9.73,7.11,6.79,0.995,non
2924,2923,0.34,0.0,0.0,0.0,0.0,1.0,0.0,19.21,27.58,19.62,19.73,18.97,27.45,23.73,24.13,0.995,non
6629,6628,1.54,0.0,0.0,0.0,0.0,1.0,0.0,12.79,22.61,14.69,13.41,13.31,17.83,15.19,15.81,0.987,non
27812,27811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.84,17.67,14.3,16.44,12.89,25.24,20.48,14.35,0.975,non
35945,35944,1.95,0.0,0.0,0.0,1.0,1.0,0.0,6.65,12.02,7.26,11.05,15.05,25.03,16.42,21.86,0.999,non
14102,14101,0.88,0.0,0.0,0.0,0.0,1.0,0.31,17.43,28.02,19.11,20.48,14.73,18.61,14.66,15.16,0.996,non
6215,6214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.32,27.29,25.59,23.97,6.91,5.45,5.45,4.31,0.979,non
23279,23278,2.29,0.94,0.0,0.0,1.0,1.0,0.3,12.48,25.25,13.95,14.99,13.89,30.39,21.19,27.44,0.983,non
20568,20567,0.64,0.0,0.0,0.0,1.0,1.0,0.0,12.97,13.92,16.87,12.04,15.91,23.25,20.06,26.47,0.969,non
24086,24085,3.15,0.0,0.0,0.0,1.0,1.0,0.37,18.03,30.07,24.19,26.95,16.42,19.51,13.06,22.28,0.983,non
32820,32819,0.19,0.0,0.0,0.0,1.0,1.0,0.0,14.44,22.16,19.34,15.75,8.96,15.19,22.94,9.77,0.958,non
13623,13622,0.36,0.0,0.0,0.0,1.0,1.0,0.0,23.6,32.24,23.72,31.26,14.61,24.97,18.25,20.84,0.996,non
34348,34347,0.76,0.0,0.0,0.0,0.0,1.0,0.0,15.31,24.89,18.51,17.74,13.38,21.76,16.74,18.66,0.997,non
19265,19264,0.13,0.0,0.0,0.0,1.0,1.0,0.0,23.47,31.77,24.74,29.62,5.06,7.72,6.68,6.06,0.995,non
3797,3796,2.88,0.5,0.0,0.0,1.0,1.0,0.0,22.33,33.68,20.02,23.96,21.84,32.84,29.04,33.27,0.983,non
25520,25519,0.7,0.0,0.0,0.0,1.0,1.0,0.0,18.02,23.83,16.53,21.74,7.16,10.58,6.38,9.56,0.998,non
8992,8991,0.09,0.0,0.0,0.0,0.0,1.0,0.0,15.46,25.35,19.7,21.68,10.17,17.44,10.69,10.99,0.991,non
8882,8881,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.7,18.99,14.12,14.17,31.44,45.55,44.92,41.56,0.99,non
22867,22866,0.47,0.0,0.0,0.0,1.0,1.0,0.0,7.41,22.16,14.77,11.64,11.21,12.54,11.21,7.73,0.95,non
9481,9480,0.0,0.0,0.0,0.0,0.0,1.0,0.32,11.79,21.03,12.34,18.5,11.61,20.18,18.12,14.65,0.977,non
36532,36531,1.64,0.31,0.0,0.0,1.0,1.0,0.0,15.63,22.69,17.59,13.55,20.12,31.88,22.08,22.92,0.995,non
32543,32542,3.38,2.48,0.0,0.0,1.0,1.0,0.0,14.32,18.18,14.31,15.19,15.57,18.1,15.79,15.97,0.999,non
36505,36504,2.03,0.19,0.0,0.0,1.0,1.0,0.0,16.27,19.72,13.16,18.57,19.49,31.17,25.11,25.05,0.988,non
20931,20930,1.97,0.0,0.0,0.0,1.0,1.0,0.3,14.12,14.59,11.85,14.44,33.25,46.99,38.12,43.28,0.993,non
30981,30980,5.15,2.99,0.0,0.0,1.0,1.0,0.0,9.38,15.73,8.06,14.54,14.99,17.9,15.39,15.0,0.974,non
8542,8541,3.07,0.0,0.0,0.0,1.0,1.0,0.0,8.71,21.92,15.99,17.9,14.06,25.92,20.28,21.33,0.996,non
17514,17513,2.85,0.0,0.0,0.0,1.0,1.0,0.0,12.5,15.95,11.8,13.3,12.14,17.45,15.63,14.25,0.995,non
29935,29934,3.95,1.61,0.0,0.0,0.0,1.0,0.0,13.7,24.12,21.11,16.7,22.51,36.58,25.73,25.69,0.994,non
15569,15568,0.55,0.0,0.0,0.0,1.0,1.0,0.0,14.09,20.55,15.39,18.6,7.21,20.16,10.84,12.61,0.975,non
21257,21256,5.43,6.92,0.0,0.0,1.0,1.0,0.0,18.47,24.8,20.25,21.78,13.13,20.77,10.13,13.7,0.983,non
187,186,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.44,6.77,4.44,6.77,17.75,36.06,26.08,27.3,0.988,non
33059,33058,0.39,0.0,0.0,0.0,1.0,1.0,0.0,5.37,21.19,12.64,11.51,17.59,24.03,15.93,22.94,0.944,non
25207,25206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.52,18.22,13.58,13.91,12.86,20.33,12.24,16.71,0.995,non
21058,21057,1.33,0.0,0.0,0.0,1.0,1.0,0.0,17.16,27.77,23.72,22.58,14.82,34.36,23.55,26.89,0.992,non
1671,1670,0.44,0.0,0.0,0.0,1.0,1.0,0.0,18.48,32.4,25.82,25.09,16.23,21.52,14.6,19.39,0.99,non
7446,7445,1.43,0.0,0.0,0.0,0.0,1.0,0.67,15.09,18.25,16.18,18.25,30.34,34.94,26.75,32.07,0.997,non
287,286,0.77,0.0,0.0,0.0,1.0,1.0,0.0,13.68,20.26,17.46,16.47,6.35,10.52,8.87,9.03,0.999,non
624,623,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.54,12.76,9.32,8.77,7.44,11.25,6.21,6.21,0.977,non
33842,33841,1.22,0.0,0.0,0.0,1.0,0.5,0.05,14.4,21.2,14.26,16.55,15.8,23.32,19.97,19.5,0.996,non
17075,17074,3.14,0.91,0.0,0.0,1.0,1.0,0.3,16.78,19.38,15.3,16.18,17.77,22.55,22.54,23.33,0.991,non
12129,12128,0.61,0.0,0.0,0.0,1.0,1.0,0.0,9.55,17.43,11.73,11.75,16.89,31.14,25.29,25.49,0.995,non
4627,4626,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.55,12.27,11.71,9.88,13.48,20.36,15.46,14.01,0.982,non
30925,30924,2.91,0.61,0.0,0.0,1.0,1.0,0.0,12.88,15.24,10.23,12.23,7.25,12.48,11.19,11.64,0.977,non
12172,12171,1.8,0.0,0.0,0.0,1.0,1.0,0.31,10.86,23.02,17.56,15.42,16.51,24.99,14.95,19.85,0.984,non
19616,19615,1.69,0.14,0.0,0.0,1.0,1.0,0.25,6.54,14.79,11.33,12.13,15.1,21.82,18.84,19.57,0.991,non
5254,5253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.06,20.27,14.82,18.97,16.76,20.72,13.8,14.49,0.963,non
31893,31892,2.64,0.0,0.0,0.0,1.0,1.0,0.0,5.48,12.82,8.15,11.15,12.64,16.18,7.7,15.44,0.972,non
19789,19788,2.3,0.0,0.0,0.0,0.0,1.0,0.0,16.9,24.35,21.53,21.73,23.01,36.78,30.23,27.56,0.998,non
33599,33598,3.56,6.16,0.0,0.0,1.0,1.0,0.0,6.93,12.74,9.23,19.41,17.58,20.23,13.97,18.19,0.942,non
5297,5296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.82,11.07,9.41,11.07,17.64,23.2,16.4,16.87,0.992,non
26437,26436,14.71,23.31,0.0,0.0,1.0,1.0,0.0,16.54,21.65,14.35,11.38,21.32,26.23,18.09,16.9,0.998,non
1590,1589,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.84,28.66,24.41,21.32,10.57,16.41,10.81,10.98,0.995,non
19136,19135,0.18,0.0,0.0,0.0,1.0,1.0,0.0,12.3,18.83,16.13,18.8,3.79,12.62,4.54,7.48,0.941,non
20485,20483,0.17,0.0,0.0,0.0,0.0,1.0,0.0,11.42,18.37,15.27,17.3,7.25,16.09,12.91,11.0,0.989,non
35231,35230,0.73,0.0,0.0,0.0,0.0,1.0,0.0,19.95,29.71,30.01,20.86,21.03,37.91,26.42,23.65,0.989,non
13229,13228,0.3,0.0,0.0,0.0,1.0,1.0,0.31,7.55,14.35,10.73,11.14,17.37,23.89,20.76,27.68,0.986,non
28139,28138,4.18,0.76,0.0,0.0,1.0,1.0,0.0,12.37,20.88,14.41,16.49,10.66,18.64,13.14,16.23,0.999,non
21140,21139,1.17,0.0,0.0,0.0,1.0,1.0,0.3,13.48,17.57,12.98,14.79,15.01,25.68,19.21,18.72,0.994,non
3152,3151,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.45,25.98,23.97,24.64,15.23,23.46,20.66,22.07,1.0,non
17553,17552,1.27,0.0,0.0,0.0,1.0,1.0,0.25,23.92,34.07,23.17,34.22,7.59,13.8,11.09,11.55,0.99,non
27740,27739,2.86,0.0,0.0,0.0,1.0,1.0,0.0,7.07,18.51,11.28,11.46,13.11,22.64,15.19,14.77,0.992,non
15068,15067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.52,22.68,18.27,17.74,4.13,11.04,7.94,7.13,0.984,non
13431,13430,0.19,0.0,0.0,0.0,1.0,1.0,0.3,9.5,15.98,12.23,13.65,25.3,31.14,24.87,27.04,0.994,non
8844,8843,1.03,0.0,0.0,0.0,1.0,1.0,0.0,14.52,17.55,14.57,13.91,19.06,30.07,21.33,23.09,0.995,non
19230,19229,1.52,0.0,0.0,0.0,0.0,1.0,0.3,23.84,28.15,22.62,26.38,23.31,26.0,19.56,21.03,0.997,non
29328,29327,1.2,0.0,0.0,0.0,1.0,1.0,0.0,12.29,19.41,13.8,13.64,21.11,27.75,18.96,25.23,0.993,non
14976,14975,0.42,0.0,0.0,0.0,1.0,1.0,0.0,16.61,30.14,22.44,24.09,21.15,37.85,28.38,32.53,1.0,non
9446,9445,0.0,0.0,0.0,0.0,0.0,1.0,0.31,18.58,27.32,22.74,23.82,11.25,21.36,15.0,16.48,0.996,non
29314,29313,1.39,0.0,0.0,0.0,1.0,1.0,0.0,9.75,16.55,12.13,16.64,13.4,15.99,13.02,13.91,0.986,non
23374,23373,1.35,1.04,0.0,0.0,1.0,1.0,0.2,11.67,18.87,8.59,13.07,10.7,17.93,6.79,11.32,0.998,non
27586,27585,1.86,0.0,0.0,0.0,1.0,1.0,0.2,10.5,12.69,10.74,10.78,18.17,22.85,21.31,22.37,0.997,non
28416,28415,1.15,0.0,0.0,0.0,0.0,1.0,0.0,21.37,37.52,32.81,32.26,19.55,27.36,21.67,23.57,0.995,non
25618,25617,0.91,0.0,0.0,0.0,0.0,1.0,0.07,12.94,15.9,14.13,14.71,9.45,17.31,12.95,10.96,0.986,non
35275,35274,1.94,0.0,0.0,1.0,0.0,1.0,0.0,15.98,27.34,22.29,20.85,12.05,24.03,22.05,19.85,0.997,non
25266,25265,0.07,0.0,0.0,0.0,1.0,1.0,0.0,19.3,31.48,28.59,25.75,6.57,14.67,5.89,11.74,0.957,non
20210,20209,0.7,0.0,0.0,0.0,1.0,1.0,0.25,11.7,17.23,13.68,14.61,13.01,20.33,16.93,17.61,0.999,non
12367,12366,0.15,0.0,0.0,0.0,0.0,1.0,0.0,11.66,16.48,17.39,12.58,14.69,22.12,13.9,14.17,0.978,non
786,785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.48,21.61,15.59,19.91,22.52,33.25,24.02,30.74,0.998,non
34040,34039,1.19,0.0,0.0,0.0,1.0,1.0,0.2,10.91,20.92,12.27,17.39,13.47,22.48,16.86,20.11,0.996,non
4131,4130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.04,27.26,22.62,25.2,4.95,7.55,6.52,7.55,0.998,non
7408,7407,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.51,20.75,14.06,14.49,15.18,24.58,22.07,20.76,0.992,non
15358,15357,7.78,6.0,0.0,0.0,1.0,1.0,1.0,11.58,17.44,11.89,12.8,21.83,27.57,22.61,21.85,0.997,non
17249,17248,0.62,0.0,0.0,0.0,0.0,1.0,0.0,17.87,20.84,19.49,16.92,10.97,27.15,24.18,16.81,0.97,non
2741,2740,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.28,14.32,12.86,13.65,18.23,26.07,26.07,24.03,0.997,non
11084,11083,2.54,1.73,0.0,0.0,0.0,1.0,0.0,14.29,18.39,13.91,16.3,27.59,36.39,28.27,26.88,0.997,non
16753,16752,0.93,0.0,0.0,0.0,0.0,0.5,0.31,7.01,11.34,7.89,7.01,21.6,40.33,27.33,33.22,0.99,non
8085,8084,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.22,28.5,21.41,17.98,14.34,30.9,17.99,24.77,0.983,non
14001,14000,4.34,1.56,0.0,0.0,1.0,1.0,0.91,5.23,12.46,8.69,10.14,26.11,31.63,29.17,29.63,0.977,non
31980,31979,5.96,2.87,0.0,0.0,1.0,1.0,0.0,15.04,22.82,14.92,17.52,16.5,22.48,15.19,17.24,0.999,non
36084,36083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.9,14.22,11.96,16.7,7.7,12.49,10.13,6.8,0.954,non
26043,26042,0.69,0.11,0.0,0.0,1.0,1.0,0.0,15.25,29.81,23.07,23.34,13.87,17.57,16.92,17.57,0.989,non
9170,9169,0.25,0.0,0.0,0.0,1.0,1.0,0.32,16.46,28.82,22.77,20.92,24.05,38.45,22.58,29.38,0.991,non
11876,11875,2.57,0.0,0.0,0.0,1.0,1.0,0.0,7.78,14.33,9.71,11.47,9.96,18.67,11.69,13.69,0.999,non
7674,7673,1.95,0.0,0.0,0.0,1.0,1.0,0.0,16.08,25.36,20.87,20.94,9.04,15.24,10.19,13.35,0.995,non
12888,12887,0.0,0.0,0.0,0.0,1.0,1.0,0.31,15.05,20.97,16.43,17.72,2.38,7.74,3.96,4.55,0.963,non
28036,28035,3.59,1.94,0.0,0.0,0.0,1.0,0.0,1.06,9.09,6.89,5.32,24.7,37.61,30.61,31.85,0.94,non
6972,6971,1.36,0.0,0.0,0.0,0.0,1.0,0.0,15.84,21.25,12.79,13.08,8.67,13.2,12.44,10.34,0.978,non
24641,24640,0.13,0.0,0.0,0.0,1.0,1.0,0.0,5.56,8.25,4.45,11.25,15.52,25.25,20.56,22.0,0.957,non
7319,7318,0.43,0.0,0.0,0.0,0.0,1.0,0.0,22.9,24.23,23.15,24.36,11.51,21.13,16.17,19.07,0.983,non
5897,5896,3.11,1.97,0.0,0.0,1.0,1.0,0.0,13.4,15.99,13.02,13.91,17.6,29.5,17.64,23.16,0.99,non
1943,1942,4.6,0.0,0.0,1.0,0.0,1.0,0.0,22.48,32.69,28.1,30.53,20.81,35.93,29.43,29.3,0.998,non
29891,29890,4.58,2.47,0.0,0.0,1.0,1.0,0.0,11.83,15.6,12.67,14.55,8.05,13.77,10.0,11.95,0.996,non
26969,26968,3.11,1.84,0.0,0.0,1.0,1.0,0.2,10.99,16.91,10.52,13.7,12.32,20.58,16.64,17.93,0.994,non
30237,30236,0.89,0.55,0.0,0.0,1.0,1.0,0.0,14.09,16.82,12.2,15.86,12.47,20.39,14.4,14.88,0.991,non
26711,26710,1.75,0.0,0.0,0.0,1.0,1.0,0.0,16.0,26.12,19.1,18.14,16.48,21.74,16.73,18.63,0.995,non
10438,10437,5.26,4.43,0.0,0.0,1.0,1.0,0.0,12.8,20.89,16.45,18.48,10.93,21.12,21.27,19.63,0.992,non
22051,22050,4.5,4.89,0.0,0.0,1.0,1.0,0.0,8.41,16.72,11.1,14.78,11.12,14.95,12.68,13.41,0.989,non
25504,25503,0.6,0.0,0.0,0.0,1.0,1.0,0.2,6.31,12.44,11.24,8.42,15.19,21.16,19.0,17.41,0.992,non
30081,30080,3.25,2.39,0.0,0.0,1.0,1.0,0.0,12.97,16.0,9.32,10.68,11.6,16.74,11.62,12.88,0.993,non
5174,5173,0.51,0.0,0.0,0.0,1.0,1.0,0.0,16.67,19.78,12.84,17.71,13.61,19.33,17.5,18.79,0.987,non
811,810,0.87,0.0,0.0,0.0,1.0,1.0,0.0,17.2,28.78,23.29,23.49,17.2,25.32,17.13,24.05,0.993,non
14869,14868,0.0,0.0,0.0,0.0,1.0,1.0,0.3,34.39,44.78,42.51,38.99,13.39,20.72,16.39,10.04,0.981,non
33473,33472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.27,25.03,17.58,20.68,7.15,10.55,5.16,6.77,0.988,non
10288,10287,0.51,0.0,0.0,0.0,0.0,1.0,0.0,31.52,38.72,26.72,31.86,24.56,39.38,30.12,37.77,0.99,non
15571,15570,6.48,2.59,0.0,0.0,1.0,1.0,0.67,6.75,13.71,10.69,13.4,16.2,21.93,17.06,18.8,0.987,non
3661,3660,0.75,0.0,0.0,0.0,1.0,1.0,1.0,16.18,24.8,23.7,21.99,10.32,15.5,11.0,14.14,0.991,non
7828,7827,1.53,0.0,0.0,0.0,1.0,1.0,0.32,14.15,22.27,18.58,19.98,4.41,8.3,5.99,8.3,0.994,non
21533,21532,2.4,0.58,0.0,0.0,1.0,1.0,0.0,11.55,17.44,14.38,11.73,21.52,25.24,20.05,21.24,0.992,non
14101,14100,1.96,0.0,0.0,0.0,1.0,1.0,0.31,14.73,18.61,14.66,15.16,15.38,19.96,13.98,14.01,0.998,non
4214,4213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.97,30.69,24.35,26.32,6.81,14.41,9.05,11.07,0.993,non
32701,32700,0.18,0.0,0.0,0.0,1.0,1.0,0.0,15.05,29.36,18.28,17.69,6.18,15.34,7.12,10.75,0.989,non
20934,20933,0.89,0.0,0.0,0.0,1.0,1.0,0.0,5.54,11.43,8.73,9.13,15.3,19.92,15.96,15.5,0.987,non
21103,21102,0.46,0.0,0.0,0.0,0.0,1.0,0.0,7.57,19.56,9.65,10.3,13.4,15.99,13.02,13.91,0.956,non
12648,12647,0.0,0.0,0.0,0.0,1.0,1.0,0.31,10.11,13.25,12.18,13.25,4.69,7.99,4.46,8.7,0.977,non
17421,17420,0.4,0.0,0.0,0.0,0.0,1.0,0.31,21.15,38.8,33.91,33.96,17.43,23.32,20.41,19.19,0.993,non
36355,36354,0.38,0.0,0.0,0.0,1.0,1.0,0.3,13.4,15.99,13.02,13.91,1.28,1.28,0.83,0.83,0.984,non
23576,23575,4.91,4.76,0.0,0.0,1.0,1.0,0.0,11.88,16.5,14.95,15.39,8.15,19.03,16.64,11.73,0.979,non
36248,36247,0.83,0.0,0.0,0.0,0.0,1.0,0.0,17.88,22.23,16.06,21.48,11.54,25.21,20.3,17.54,0.973,non
22741,22740,1.87,0.0,0.0,0.0,1.0,1.0,0.0,8.67,22.05,17.1,12.29,23.82,29.22,23.18,22.84,0.968,non
29769,29768,1.73,0.61,0.0,0.0,1.0,1.0,0.0,9.25,14.99,11.23,10.94,9.39,13.83,8.66,12.51,0.991,non
12366,12365,0.0,0.0,0.0,0.0,0.0,1.0,0.31,14.69,22.12,13.9,14.17,10.54,13.74,8.87,11.5,0.994,non
34218,34217,0.45,0.0,0.0,0.0,1.0,1.0,0.0,20.32,28.3,18.43,16.54,13.11,25.63,21.22,18.39,0.981,non
28094,28093,2.87,0.0,0.0,0.0,1.0,1.0,0.2,20.71,31.07,25.24,29.06,10.88,20.34,11.99,15.38,0.992,non
20036,20035,1.22,0.0,0.0,0.0,1.0,1.0,0.0,23.97,43.09,29.82,24.04,11.42,19.43,14.05,17.88,0.98,non
30199,30198,2.31,0.0,0.0,0.0,0.0,1.0,0.0,14.2,19.78,16.95,14.1,15.68,21.39,16.61,17.85,0.996,non
7033,7032,0.75,0.0,0.0,0.0,0.0,1.0,0.33,18.48,29.42,24.44,26.66,30.99,41.74,33.95,35.07,0.997,non
29888,29887,0.21,0.0,0.0,0.0,0.0,1.0,0.0,9.38,12.45,7.06,9.52,16.99,30.1,25.32,23.24,0.979,non
15185,15184,0.87,0.0,0.0,0.0,0.0,1.0,0.0,25.55,35.75,30.44,36.42,17.16,31.03,20.83,17.41,0.975,non
18544,18543,2.28,1.33,0.0,0.0,1.0,1.0,0.0,22.52,28.44,17.16,21.56,25.79,26.53,18.71,29.7,0.989,non
8483,8482,11.19,14.71,0.0,0.0,1.0,1.0,0.0,9.98,16.91,13.31,14.37,11.73,22.79,17.14,18.09,0.999,non
35082,35081,0.0,0.0,0.0,0.0,1.0,1.0,0.2,17.74,21.52,20.16,18.63,6.68,17.44,11.84,26.64,0.907,non
36232,36231,0.66,0.0,0.0,0.0,1.0,1.0,0.0,6.89,13.55,14.01,10.18,18.49,27.36,15.56,21.26,0.958,non
2105,2104,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.27,6.7,4.27,11.19,24.86,22.5,13.17,21.09,0.915,non
36871,36870,1.65,0.0,0.0,0.0,1.0,1.0,0.0,17.95,24.76,17.05,22.6,14.97,21.45,16.67,21.87,0.998,non
6051,6050,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.65,14.64,12.33,13.96,28.28,39.65,26.33,30.99,0.995,non
9379,9378,2.01,0.33,0.0,0.0,0.0,1.0,0.0,15.62,24.7,21.35,23.83,24.22,35.1,24.61,28.75,0.994,non
32838,32837,6.92,6.7,0.0,0.0,1.0,1.0,0.0,13.16,13.34,10.6,9.67,10.94,19.57,12.49,18.6,0.959,non
13561,13560,1.1,0.0,0.0,0.0,0.0,1.0,0.3,17.17,20.97,15.69,19.05,10.42,15.91,9.76,11.78,0.995,non
33206,33205,0.11,0.0,0.0,0.0,1.0,1.0,0.0,18.39,26.4,18.62,23.17,7.56,18.16,16.08,15.11,0.979,non
30132,30131,3.05,1.06,0.0,0.0,1.0,1.0,0.0,19.17,27.96,14.81,20.27,18.79,33.14,25.53,24.57,0.986,non
6540,6539,0.5,0.0,0.0,0.0,1.0,1.0,0.0,22.37,22.62,20.14,22.56,18.52,31.36,14.7,21.24,0.969,non
12302,12301,0.0,0.0,0.0,0.0,0.0,1.0,0.31,8.16,23.38,17.32,15.71,13.8,20.13,17.2,14.56,0.981,non
35842,35841,1.52,0.0,0.0,0.0,1.0,1.0,0.0,19.55,29.18,18.48,21.73,23.33,32.53,28.28,30.8,0.992,non
4661,4660,1.73,0.0,0.0,1.0,0.0,1.0,0.33,5.42,5.42,4.06,5.42,10.09,11.38,9.88,6.37,0.972,non
34688,34687,5.09,3.68,0.0,0.0,1.0,1.0,0.0,12.2,11.68,11.35,12.2,9.72,12.56,7.21,9.36,0.982,non
37201,37200,0.65,0.0,0.0,0.0,1.0,1.0,0.0,13.18,23.23,16.15,19.88,15.71,20.2,9.51,12.57,0.971,non
4514,4513,5.48,5.7,0.0,0.0,1.0,1.0,0.0,9.78,10.45,4.67,7.94,10.61,15.77,13.65,13.43,0.956,non
23127,23126,1.31,0.0,0.0,0.0,0.0,1.0,0.2,18.42,24.1,18.2,24.46,18.24,23.02,17.89,17.42,0.991,non
