bug ID,crypto,general,java,networking
2196,14.7692,25.5133,14.1352,21.2863
2195,14.553,28.8601,18.888,14.1289
2194,17.1426,25.6026,16.7855,22.7888
2193,16.1127,17.8243,17.9442,16.4913
2192,3.6261,7.8371,6.1145,6.1608
2191,18.9676,24.6303,20.638,23.2752
2190,16.5484,30.0091,19.5999,29.3894
2189,8.849,7.8032,7.8032,7.8032
2188,17.2126,19.9844,16.6945,14.6753
2187,8.7078,21.9992,16.4823,14.6449
2186,18.0442,28.7524,24.6161,22.008
2185,20.7689,31.6637,28.1171,29.2641
2184,7.3643,9.7634,9.0113,8.366
2183,16.94,25.8823,25.972,22.3247
2182,19.2833,27.0546,23.2617,25.2457
2181,14.4168,20.1102,14.9088,19.1576
2180,20.9679,25.9546,20.7363,24.5502
2179,12.29,21.9452,14.1501,20.3734
2178,22.3292,28.2718,24.143,23.0288
2177,18.1918,24.9713,18.0314,17.0576
2176,24.7235,31.1997,25.5827,27.9869
2175,5.2207,13.3597,6.4448,7.6121
2174,14.1667,22.0682,20.2582,15.0499
2173,4.108,7.9665,3.9134,3.9134
2172,12.9979,17.6075,6.7711,10.134
2171,17.3357,33.493,22.2521,23.2842
2170,19.0275,29.4132,25.4575,24.3321
2169,15.4557,17.9636,16.9462,14.9084
2168,13.0567,22.5252,20.4458,16.6429
2167,12.3064,16.506,11.7621,12.818
2166,10.9245,13.8923,11.2039,9.9661
2165,26.1035,43.1014,36.088,33.7796
2164,19.4828,35.7937,25.5735,25.9304
2163,9.2429,17.2331,15.4661,13.6044
2162,8.9785,16.1632,11.8452,10.9555
2161,17.6273,27.4402,27.0676,27.8017
2160,22.7034,38.9466,30.3408,30.1404
2159,20.047,35.8295,22.988,25.8876
2158,3.8592,6.7535,3.8592,5.4584
2157,19.9684,27.0948,24.1558,27.3691
2156,16.6894,29.9078,23.6464,20.263
2155,23.8168,32.6007,25.5986,31.1614
2154,15.7161,20.7182,15.7715,18.7264
2153,21.6184,36.7171,28.4392,32.4168
2152,23.4528,38.9535,28.2947,30.1724
2151,21.696,32.3494,24.0519,24.1263
2150,18.2533,28.642,21.7858,25.5062
2149,27.5657,44.7036,34.9928,32.7082
2148,27.811,39.6651,32.1523,34.5961
2147,21.8901,37.3831,31.9109,28.2365
2146,13.9635,24.127,16.1709,14.4888
2145,17.5359,21.8558,19.4966,21.1027
2144,7.6539,18.1689,12.3828,12.6012
2143,2.2266,2.2266,1.1418,2.2266
2142,11.068,18.7438,15.8045,16.0975
2141,24.8886,30.9921,29.3545,28.3504
2140,21.5671,32.2445,24.943,22.7304
2139,10.6755,19.0669,14.747,17.4017
2138,3.835,6.51,6.51,9.1228
2137,13.4003,19.1377,11.696,17.8534
2136,6.3933,16.4408,7.3851,10.3407
2135,11.3334,22.7179,12.6132,15.3769
2134,14.8755,31.796,20.9808,26.1749
2133,17.4019,25.7425,15.7922,16.0359
2132,11.0347,16.8646,11.8435,13.7906
2131,9.6436,19.6024,12.6036,15.4497
2130,14.8429,25.4545,18.04,20.639
2129,10.3718,15.3239,10.8539,14.4015
2128,14.256,23.4359,17.8574,17.7636
2127,16.2429,26.4167,19.8691,28.1291
2126,5.4333,13.7583,10.8566,10.0179
2125,12.542,17.92,16.2347,14.9037
2124,22.0958,28.0924,22.8344,25.0861
2123,15.694,25.5661,18.5317,20.7162
2122,21.6091,29.3943,21.7458,27.1877
2121,16.4289,27.9894,19.6477,20.7168
2120,29.9013,41.877,27.2742,33.4283
2119,18.288,37.0134,31.0447,32.5309
2118,14.9926,25.0861,18.4974,19.1267
2117,19.4332,33.3834,25.3167,24.6715
2116,17.4758,22.2,17.6537,16.2968
2115,21.2969,29.0187,28.155,32.7805
2114,6.9893,11.8478,11.2332,11.2332
2113,18.6105,26.5347,21.5856,24.5757
2112,16.4546,25.048,21.3616,22.4456
2111,11.6069,20.9923,13.8571,15.7443
2110,18.6878,21.6838,22.6608,21.6838
2109,5.4812,18.1097,13.6145,15.6624
2108,13.0025,22.8576,13.5714,15.5396
2107,9.4493,20.1421,14.4676,12.575
2106,15.0609,28.9106,19.1145,17.477
2105,4.27,6.6959,4.27,11.185
2104,24.8639,22.5043,13.168,21.088
2103,20.2752,25.7717,24.0651,23.8146
2102,19.3324,33.1461,22.4126,22.688
2101,14.3285,19.6713,16.2284,16.3956
2100,19.9105,29.2811,23.4472,22.4479
2099,12.5085,16.4287,13.8957,11.8781
2098,13.3323,19.2881,9.8634,14.8942
2097,10.3777,16.424,13.8991,14.6584
2096,13.0011,24.5998,21.2343,22.8228
2095,19.2676,27.1768,23.8737,23.0586
2094,15.1682,21.1519,15.9309,17.6111
2093,10.0834,19.0279,13.2906,16.1675
2092,25.4634,37.0589,28.6564,27.7367
2091,17.6658,27.9836,15.3969,23.4113
2090,18.4067,27.6432,21.2564,23.264
2089,8.9239,16.959,11.8779,13.7922
2088,14.674,20.9202,19.9454,17.4552
2087,13.3555,24.7394,21.0144,20.1029
2086,25.1195,29.5923,24.5917,26.9899
2085,18.9789,23.6344,19.3111,20.726
2084,18.2265,24.7151,21.0051,21.5057
2083,18.921,20.6954,19.8567,20.5696
2082,16.3046,17.6523,17.1424,18.1095
2081,17.753,29.8969,25.5779,20.2875
2080,11.7415,17.3357,12.762,15.8868
2079,14.7681,18.1349,13.2289,16.6562
2078,12.13,21.4075,18.8633,17.3094
2077,20.8811,28.6962,25.3411,23.8369
2076,9.4858,15.7293,15.0446,15.1252
2075,13.8501,24.9602,15.8459,16.1872
2074,8.1616,19.0579,9.3382,15.5878
2073,4.5773,7.7231,5.5657,5.5657
2072,13.9728,30.4281,20.5784,24.0388
2071,25.0076,35.5654,30.5672,29.0626
2070,17.3674,26.9755,20.1674,21.6511
2069,15.4057,25.7095,14.4642,19.5297
2068,14.0279,24.1239,13.0864,18.1839
2067,14.0055,24.3384,13.064,18.1434
2066,9.9449,12.7,10.5597,11.8947
2065,14.1877,24.462,13.2461,18.2975
2064,7.6393,12.9605,8.8879,11.2649
2063,2.9912,6.1563,3.8086,5.5941
2062,8.2209,15.458,13.3224,7.687
2061,12.3482,19.9533,19.6719,16.0554
2060,24.1203,45.0178,30.8992,38.708
2059,20.6225,27.6431,20.2847,26.2836
2058,10.6197,26.4934,19.6301,17.2982
2057,20.9993,33.2772,18.9559,22.0344
2056,14.8201,16.9684,14.3676,14.9568
2055,11.1277,20.6507,18.4771,17.4047
2054,2.726,11.2366,8.7849,4.2325
2053,7.8626,11.0268,7.0039,7.8626
2052,17.3247,32.1486,19.6247,25.1819
2051,17.1053,27.4255,18.6935,16.9899
2050,13.5243,16.7036,9.2007,10.4766
2049,25.365,28.8954,28.3991,26.1901
2048,15.7815,19.6262,13.2648,18.5954
2047,20.9625,32.281,22.9926,26.7255
2046,15.7413,19.3858,12.6357,17.6232
2045,14.2927,21.7644,18.6156,20.2702
2044,11.9886,20.9418,16.6502,15.2026
2043,7.7544,13.6737,9.0311,12.1793
2042,19.027,33.8593,25.306,29.4279
2041,11.2568,20.9902,16.1591,17.3218
2040,16.664,25.0488,21.3103,23.8142
2039,12.3001,12.54,12.5606,12.5549
2038,16.8629,36.3844,18.1374,18.8799
2037,7.8399,12.4193,9.9582,10.6271
2036,13.6541,17.3739,11.1253,14.8143
2035,6.5653,14.8387,11.3358,10.3955
2034,18.9177,35.4927,26.3628,28.1588
2033,9.4108,16.7116,14.1292,13.5824
2032,13.3659,13.9038,11.9359,13.9049
2031,16.1662,26.0054,16.5441,22.0174
2030,7.3073,19.0238,9.8113,10.5824
2029,16.7445,22.1349,16.8151,21.2669
2028,10.3914,15.8255,10.3914,10.4579
2027,15.7012,26.9222,24.6093,25.1859
2026,12.6621,19.0712,12.6621,14.1673
2025,8.7967,18.8916,14.3623,18.6991
2024,14.5719,19.9504,14.4687,16.731
2023,16.4131,25.7539,20.2059,20.7439
2022,23.9303,38.7035,27.7729,30.6734
2021,7.795,16.8325,13.3501,13.5515
2020,21.3364,30.5312,24.2409,25.2108
2019,18.6593,23.6254,21.04,20.5098
2018,21.7794,29.9057,24.8071,26.5829
2017,21.4969,32.9505,22.758,27.3137
2016,20.8193,27.8781,24.7511,24.3948
2015,17.6287,22.6642,19.1781,21.3745
2014,23.2539,35.8126,29.1689,30.5701
2013,15.4349,25.6036,23.7567,19.8876
2012,24.0871,30.4358,22.742,31.8636
2011,16.7293,20.8008,15.3029,18.2155
2010,13.2953,20.279,12.7645,19.8588
2009,26.9215,32.4418,23.4095,30.5669
2008,19.4916,25.8529,21.6221,20.7806
2007,26.1571,33.7509,28.834,30.9815
2006,11.7317,16.3536,16.3996,14.4762
2005,25.7233,32.8761,29.2434,27.4121
2004,15.4546,22.9301,17.8137,22.7044
2003,24.1006,37.4981,32.6951,31.0221
2002,33.3188,53.0754,46.592,44.588
2001,16.3742,21.6048,10.9635,17.7183
2000,14.8071,21.5327,15.0887,16.203
1999,18.0347,28.8917,19.8869,23.2148
1998,21.6673,30.339,28.6019,24.1262
1997,16.4894,28.1494,23.5098,24.2475
1996,10.8094,19.3404,14.226,18.5162
1995,25.8265,34.0012,23.7415,22.576
1994,13.8383,19.2464,16.9754,14.3328
1993,18.4431,29.7829,22.6318,23.0957
1992,14.5676,22.4876,20.423,19.0651
1991,20.5914,32.1685,28.3831,28.7228
1990,26.7033,37.2469,33.0156,32.1357
1989,27.5634,46.0675,25.7907,39.5039
1988,19.0756,28.4125,16.9982,19.8499
1987,20.4402,24.3682,21.4128,22.2318
1986,25.3069,34.5669,31.4037,35.7015
1985,20.6664,37.6231,31.5272,37.1345
1984,13.4421,16.3023,12.208,16.3023
1983,7.5648,11.6092,10.088,11.5542
1982,20.0667,36.0517,27.7615,31.4004
1981,23.8604,30.3302,25.4391,29.4433
1980,12.912,15.4958,13.9291,16.3718
1979,16.4001,21.8369,16.6947,21.0224
1978,23.0514,33.331,22.52,28.4103
1977,13.8824,19.2415,10.437,16.2496
1976,13.9681,17.5495,14.6404,14.0098
1975,33.5328,41.4956,34.9522,39.3599
1974,15.4954,23.9035,18.2084,17.2878
1973,15.3619,19.8514,16.2529,20.9694
1972,13.4419,22.191,15.6209,17.1768
1971,15.6789,25.6593,17.9076,25.94
1970,11.7664,19.4431,11.4443,13.1156
1969,11.7664,19.4431,11.4443,13.1156
1968,11.7664,19.4431,11.4443,13.1156
1967,14.1167,23.3461,18.8715,17.7885
1966,10.0029,15.0446,14.4122,14.4122
1965,20.4888,33.2176,34.7447,28.4012
1964,12.2613,23.7253,18.8047,18.5329
1963,16.8497,28.4074,20.202,19.3267
1962,3.4311,5.8449,5.8449,5.8449
1961,8.4861,19.1032,15.588,13.7978
1960,23.3449,30.0795,20.7542,24.7749
1959,16.2467,18.1828,20.3421,16.8271
1958,13.548,22.1827,15.4813,15.9928
1957,7.1012,14.6338,8.0952,14.6338
1956,26.6183,50.2584,33.55,39.21
1955,14.7465,26.7622,27.1549,23.0941
1954,10.871,17.5436,15.2944,14.9799
1953,21.3941,26.5133,22.8683,19.6941
1952,16.4588,32.4612,25.3593,33.0121
1951,13.5859,16.4297,12.3552,15.2036
1950,27.1599,31.4587,18.1382,27.8825
1949,7.7455,14.2195,9.3098,11.6954
1948,26.8545,37.7812,30.6201,30.1986
1947,14.6652,22.6415,19.2859,17.4401
1946,17.8626,21.7023,16.8886,20.3302
1945,10.2472,13.8691,13.3224,11.8889
1944,14.1512,25.4458,20.6201,21.4171
1943,22.4756,32.6919,28.1037,30.5256
1942,20.8122,35.9257,29.4251,29.2971
1941,25.2128,43.6886,29.3044,35.7204
1940,13.5677,25.0485,19.6021,22.0534
1939,13.4202,28.5186,21.3757,19.6504
1938,15.1345,22.6516,12.6264,18.0189
1937,21.9668,28.0879,14.9097,30.6686
1936,21.9529,34.3728,24.1107,26.7431
1935,12.0608,20.728,12.8877,13.018
1934,15.8378,19.2133,17.5169,19.2133
1933,13.7385,20.6395,15.0922,21.4922
1932,10.0685,15.0709,9.5653,17.0857
1931,15.5023,21.5017,17.5489,17.1599
1930,24.4697,33.5616,38.3035,28.6206
1929,24.053,35.3087,25.8964,26.2399
1928,19.9292,27.491,24.7588,21.2543
1927,22.7252,23.9191,21.6457,18.7794
1926,10.4977,16.3289,14.9829,13.7342
1925,17.7194,26.6103,24.5767,24.1697
1924,14.0087,29.7596,20.7091,22.1706
1923,16.2906,27.7592,18.3465,18.4839
1922,11.0394,15.1399,10.2388,9.6856
1921,19.9195,23.2527,23.2699,18.4254
1920,17.6291,28.1732,24.3218,21.7166
1919,9.022,17.8587,9.1104,11.4889
1918,18.9764,25.6631,23.7189,23.7975
1917,4.0105,10.9656,11.5595,9.5085
1916,3.5991,14.0631,11.5926,13.8229
1915,17.4185,36.9149,23.991,23.3733
1914,8.4918,12.9187,10.2619,10.6013
1913,14.7783,29.3909,21.9639,25.6322
1912,27.8607,36.7355,22.8836,35.5726
1911,6.5705,14.5031,11.265,11.6621
1910,11.257,16.7498,15.8499,12.8717
1909,4.9868,12.6585,5.8636,7.7826
1908,18.2543,26.6018,21.1602,22.0766
1907,21.9232,33.8,28.692,29.7616
1906,16.4546,22.5792,18.8928,19.9768
1905,14.5013,20.3973,22.4002,19.7189
1904,6.0451,12.3177,10.6055,10.5443
1903,14.7122,17.6311,12.1089,17.1442
1902,19.4555,23.3737,19.3915,19.4508
1901,25.0339,28.5038,24.563,26.4222
1900,10.7721,18.2997,14.1589,18.0874
1899,6.6418,9.6055,9.6055,7.6685
1898,17.0979,28.1385,33.6646,29.5479
1897,6.3232,15.7189,10.7651,12.8479
1896,17.5597,28.002,24.4193,26.7963
1895,9.6164,14.8994,11.2121,13.1976
1894,16.6609,34.2793,22.0822,24.5915
1893,12.1879,11.646,12.0854,13.9986
1892,13.0011,19.8125,12.8679,20.0592
1891,16.4298,23.862,17.1885,17.6737
1890,13.6268,30.7927,19.2262,18.801
1889,16.2563,31.0719,23.9794,21.3614
1888,12.4814,24.4552,14.5819,14.5819
1887,9.5616,14.2922,9.3009,13.7437
1886,12.2268,20.4176,17.4918,21.2794
1885,18.4471,16.2444,11.2777,18.6299
1884,23.1669,31.6699,27.6549,25.6631
1883,18.3427,27.393,20.6,23.1462
1882,9.1365,19.7513,14.2574,13.3024
1881,6.736,13.9205,14.4178,12.9227
1880,21.5339,32.3805,27.9657,25.3777
1879,17.7492,27.1369,21.9924,24.4626
1878,4.0229,7.1664,8.0805,7.6598
1876,14.3182,27.9576,17.8011,22.33
1875,12.8283,27.1298,18.9684,15.7601
1874,9.466,24.2932,20.2991,14.0178
1873,22.7949,37.3471,20.2193,23.9733
1872,28.1646,33.4204,28.0938,29.1489
1871,7.8638,15.6109,10.2821,10.8469
1870,19.1521,25.9991,18.835,29.7209
1869,7.9644,20.0681,12.0922,15.5547
1868,6.8965,11.2221,9.6454,11.0565
1867,18.9299,29.4175,24.9752,26.2756
1866,12.689,19.1729,15.9912,14.6223
1865,20.8905,34.4529,26.0707,26.1963
1864,23.5321,31.9848,25.5506,28.5778
1863,13.957,24.5527,24.9199,20.7362
1862,11.4819,20.8873,16.5758,13.9439
1861,20.7129,28.5159,24.3284,20.2284
1860,10.6828,17.4966,16.2551,13.8113
1859,15.2954,17.2749,14.0322,18.8603
1858,24.0192,25.6425,21.4659,25.0242
1857,4.3415,8.6869,8.7852,9.4974
1856,18.293,23.9133,21.0099,19.3119
1855,15.2646,26.8409,16.2211,17.3954
1854,18.8688,27.2217,22.5268,25.6596
1853,22.0878,34.2837,20.8828,20.0964
1852,12.4469,25.3913,20.941,17.4735
1851,18.1312,34.0096,25.0615,27.9476
1850,19.942,27.5053,22.3817,25.6421
1849,18.3495,22.9092,11.7494,17.4518
1848,14.2482,19.486,17.1328,16.6147
1847,17.9622,24.7582,22.6221,22.0669
1846,22.4835,35.494,27.7454,28.064
1845,12.3529,17.5224,13.1335,12.0408
1844,11.4453,14.5272,13.2332,12.2855
1843,13.8322,21.9752,16.3676,19.8158
1842,25.6601,39.0529,30.499,25.7628
1841,8.8782,19.7833,16.1541,14.3559
1840,20.7265,40.2386,26.4139,26.2235
1839,15.9527,30.9057,22.454,24.3989
1838,19.2173,24.394,21.5613,24.7342
1837,7.221,10.4654,9.5837,8.3291
1836,13.2329,28.7448,23.8659,30.4926
1835,8.1374,12.7633,12.1406,12.7633
1834,17.0914,19.121,15.2438,15.8293
1833,11.8259,18.8951,16.3249,14.6776
1832,17.6915,22.9624,19.1682,19.6843
1831,17.46,22.5624,20.4337,21.5663
1830,15.117,23.4592,15.3841,18.9045
1829,15.28,14.5894,7.9359,10.4342
1828,18.6829,28.7203,19.8198,24.0315
1827,6.1809,14.0033,8.4725,9.511
1826,20.1228,25.945,21.4048,22.4888
1825,17.5097,21.9778,20.1031,21.9778
1824,10.7054,15.8311,13.9565,12.2218
1823,9.1389,18.2684,14.1687,16.7978
1822,17.4381,23.5021,17.7455,18.4718
1821,17.4381,23.5021,17.7455,18.4718
1820,15.9654,20.6264,15.6976,16.4469
1819,17.7324,22.372,17.4645,18.2138
1818,25.7385,31.3258,29.4553,26.9317
1817,14.8761,13.7333,11.286,13.7333
1816,14.2023,27.4419,21.452,19.1094
1815,16.0871,28.9825,20.464,20.5748
1814,24.5688,28.0066,21.8562,22.3332
1813,19.5806,35.2203,28.1531,26.5712
1812,6.1325,10.7908,5.7029,8.8515
1811,9.8184,18.4929,12.496,14.4857
1810,19.5883,27.1664,22.3592,19.9907
1809,17.158,28.685,19.2836,27.278
1808,15.9904,29.7948,26.6615,23.8842
1807,18.0187,28.0381,17.7931,23.8821
1806,20.1695,26.5129,22.2613,24.3005
1805,17.2936,24.6047,13.3927,15.2592
1804,10.7811,19.7852,10.5211,14.805
1803,17.2792,33.849,24.6507,29.9054
1802,7.6434,13.9825,9.7009,9.7009
1801,21.0867,28.5048,18.2716,23.5196
1800,21.5987,28.8858,24.1269,26.607
1799,12.757,21.5332,19.7685,18.9104
1798,5.5441,24.7336,13.6749,10.9587
1797,33.8938,40.6054,34.8384,34.9754
1796,19.636,22.1926,19.1597,23.101
1795,12.98,17.3255,14.4274,18.6186
1794,24.9274,35.9462,27.8833,29.9806
1793,22.829,24.6595,14.3877,25.328
1792,13.2492,38.148,26.1733,26.1756
1791,9.1205,14.9827,9.0586,16.5536
1790,16.037,22.9243,13.8025,18.594
1789,22.3986,33.2915,25.0208,31.6291
1788,12.1478,17.8375,15.4792,16.4249
1787,12.673,19.2722,14.7038,11.8193
1786,15.1729,29.7778,24.5247,19.9925
1785,8.2565,23.0537,11.1035,16.2185
1784,12.1118,15.6035,12.2861,10.7507
1783,14.0042,24.6337,20.5178,20.9536
1782,15.1072,30.2312,23.1287,18.8589
1781,7.4647,13.4889,10.337,10.0356
1780,25.5907,31.8218,23.4117,24.1782
1779,14.3416,22.51,15.4226,24.3731
1778,13.4145,21.0612,17.1877,22.7865
1777,24.1037,31.1138,23.6129,28.3448
1776,27.5809,33.3897,26.2411,26.253
1775,6.2712,11.2162,11.2162,12.256
1774,32.6871,35.7429,31.9089,33.7165
1773,9.7433,15.6443,9.2875,8.064
1772,13.3616,14.8024,16.9291,12.8295
1771,21.9373,28.0481,24.045,22.0976
1770,12.809,18.1665,18.3699,14.3377
1769,20.4618,28.4119,17.5979,22.1471
1768,18.4512,31.0465,25.044,26.1679
1767,10.7988,24.9275,17.4079,16.4466
1766,15.5192,22.921,21.8945,19.4855
1765,6.8371,10.2039,6.8321,6.9538
1764,19.2247,26.0252,18.8981,21.3807
1763,20.6188,32.2021,16.5152,24.3176
1762,19.3168,31.4955,26.6688,29.3478
1761,16.3935,23.8175,18.4156,20.4149
1760,6.2819,19.4333,15.9108,15.1727
1759,19.8202,35.7345,24.5921,27.8261
1758,19.4782,32.5361,23.4994,25.8599
1757,6.7795,7.5081,7.5081,7.5081
1756,15.2418,20.3415,17.6294,18.768
1755,19.9832,25.7922,17.3788,22.4198
1754,12.1703,15.1549,11.0851,13.692
1753,26.0617,40.9545,34.3258,34.3702
1752,25.8734,41.9306,35.3362,35.3464
1751,16.3668,26.9382,18.1215,19.3353
1750,24.4048,39.2248,32.6213,32.6803
1749,24.0318,38.9374,32.2959,32.3532
1748,8.8922,15.0394,10.7112,10.9424
1747,16.7749,28.4716,21.1912,21.9661
1746,1.915,9.4412,9.4412,8.2229
1745,17.0705,25.0097,19.3446,22.9095
1744,11.1882,17.7151,11.4378,18.3579
1743,12.8136,14.5189,7.7786,10.2179
1742,26.7381,45.8124,32.8024,32.1256
1741,18.7558,27.2824,24.8463,21.5142
1740,33.5566,54.3509,36.53,41.0005
1739,17.8125,30.9664,30.8371,29.1259
1738,14.6386,21.6356,17.791,17.6273
1737,14.6386,21.6356,17.791,17.6273
1736,14.6386,21.6356,17.791,17.6273
1735,14.6386,21.6356,17.791,17.6273
1734,25.1743,32.3316,30.0548,33.2723
1733,25.3471,42.4888,34.9916,34.4938
1732,19.7966,31.5076,29.0575,27.6172
1731,10.7354,14.4092,14.767,17.6092
1730,7.255,7.255,7.255,7.255
1729,26.453,43.3456,31.6596,34.1089
1728,11.0185,13.3969,13.7736,11.8768
1727,10.6142,14.8835,11.8868,13.5261
1726,28.225,37.2552,33.2315,48.1924
1725,13.0027,15.5181,12.3935,17.3368
1724,17.1391,28.4586,19.577,25.6788
1723,11.9354,26.0356,19.0272,21.1425
1722,17.0609,24.3922,19.2839,21.8182
1721,4.0107,11.3393,9.4381,11.3383
1720,23.6872,36.927,29.5794,32.3134
1719,16.1874,22.8666,16.471,19.9039
1718,16.4546,22.5792,18.8928,19.9768
1717,18.3769,27.1215,19.7868,21.7887
1716,11.7671,21.3587,14.3544,15.9949
1715,14.9058,18.9478,12.406,17.8619
1714,21.7482,32.2089,25.3345,27.0859
1713,17.6369,25.0227,18.8494,22.9704
1712,11.7256,20.3949,11.7905,14.9804
1711,5.3849,11.4036,7.254,8.2335
1710,23.4685,34.8513,28.8447,25.9739
1709,8.3943,19.7752,12.4964,11.7644
1708,18.0514,23.4445,19.4688,17.824
1707,18.1837,31.2195,27.9251,26.3488
1706,11.0489,23.5136,17.7838,19.9991
1705,22.33,32.6082,25.9014,22.2498
1704,7.2599,15.9431,10.8645,10.4078
1703,20.443,31.9384,31.0332,22.2905
1702,15.5002,22.5735,18.3841,20.3661
1701,7.282,9.9355,8.3425,9.9355
1700,11.3718,13.2405,12.6625,11.5022
1699,14.7277,22.3333,21.2091,22.3333
1698,25.0743,32.7817,20.7131,26.3099
1697,19.6528,26.2004,22.0911,24.7037
1696,21.3425,30.7813,23.6617,27.1231
1695,24.2107,30.8504,20.6534,25.1734
1694,9.837,15.3674,11.8033,14.0318
1693,16.7257,23.849,16.1763,17.5918
1692,7.9311,17.3322,12.4894,14.971
1691,23.6871,42.3517,31.0559,29.1869
1690,16.4546,27.4244,23.7379,22.3236
1689,17.4089,21.9399,16.4799,18.6341
1688,6.0819,14.1033,11.7884,10.1122
1687,11.9179,25.0707,18.3555,22.4585
1686,11.28,27.2223,18.4675,17.9425
1685,18.86,26.2638,21.846,26.2781
1684,5.4604,6.5886,3.5562,6.5886
1683,19.1867,23.9685,15.3783,20.8068
1682,7.8992,6.5733,6.5733,6.5733
1681,8.4223,10.82,9.2597,13.1413
1680,16.8956,22.1995,19.1653,20.0247
1679,9.4152,27.1042,23.2794,21.147
1678,8.9511,17.5582,14.3623,15.1232
1677,17.8062,26.9736,21.2467,22.3307
1676,22.9889,33.4612,24.2953,27.0941
1675,18.5616,36.3989,24.7029,25.5734
1674,6.218,6.9622,6.9622,6.218
1673,22.8587,24.7546,19.0675,22.9829
1672,10.1728,11.8346,10.1728,10.1728
1671,18.484,32.3998,25.8242,25.0927
1670,16.2287,21.5175,14.6023,19.3941
1669,16.1663,28.6182,24.4262,23.2796
1668,13.8822,16.8685,10.9649,16.8685
1667,15.4614,15.4986,12.9918,18.3971
1666,13.9725,17.6146,10.7033,17.994
1665,19.2414,34.7385,24.9904,29.2931
1664,15.3897,17.6833,13.4367,19.5733
1663,12.6416,18.1957,13.0514,16.3203
1662,11.0786,23.5828,18.1108,15.4061
1661,17.2193,26.8547,21.2814,19.7664
1660,18.6646,29.36,21.1843,29.4744
1659,14.3349,25.1324,19.484,16.5207
1658,24.417,36.2415,23.3708,28.4596
1657,24.417,36.2415,23.3708,28.4596
1656,24.417,36.2415,23.3708,28.4596
1655,2.3518,16.3059,7.4621,9.5974
1654,0.5245,14.4357,5.0714,6.1078
1653,24.9749,35.6901,26.2665,33.3628
1652,17.6954,22.6513,18.6799,23.5672
1651,25.3873,32.1564,28.7977,25.7548
1650,4.2611,11.0127,6.1244,7.4978
1649,19.0155,27.5901,19.0064,23.5911
1648,13.5286,21.0568,13.5002,15.6868
1647,22.692,36.6061,27.8579,31.2392
1646,13.3814,19.1108,17.4036,15.9492
1645,11.6126,20.7041,17.2,21.8787
1644,11.6126,21.8889,17.2,23.0635
1643,11.6126,21.8889,17.2,23.0635
1642,11.9577,22.1409,17.5452,23.3155
1641,13.5515,20.829,18.2749,16.4265
1640,9.9524,13.4656,9.0114,7.6568
1639,11.5575,18.1148,13.8211,13.4145
1638,11.7345,18.1531,17.1966,13.5639
1637,14.7816,18.7404,15.5799,16.2032
1636,21.1536,32.2943,20.5025,27.9978
1635,7.7411,13.2223,7.4065,11.1462
1634,17.0183,29.9495,19.3672,21.7728
1633,26.7634,34.1969,25.7423,27.0064
1632,7.7294,14.1043,12.1665,11.257
1631,5.1359,16.76,16.5556,13.8072
1630,22.7029,31.0177,25.2981,27.2317
1629,17.9901,28.2147,22.505,23.4874
1628,16.555,25.2605,21.07,22.0523
1627,8.2421,19.1177,10.2706,16.1281
1626,12.8372,19.902,16.4201,19.2873
1625,13.7886,20.6987,17.3152,20.1008
1624,4.4066,10.5839,6.5696,8.8606
1623,14.1376,15.8204,13.4399,13.4327
1622,12.3705,22.0378,16.2325,22.2738
1621,9.7387,15.2384,10.6367,12.4801
1620,20.0451,25.1798,17.9114,27.4725
1619,26.5245,34.6111,25.0686,28.2652
1618,19.7674,28.8667,22.7127,22.2606
1617,22.8613,38.8867,32.2537,33.1944
1616,28.2252,37.8106,28.4892,28.1112
1615,20.6935,31.1459,26.1054,26.4175
1614,21.2392,32.3835,23.0118,26.8502
1613,23.5092,37.7439,27.2975,32.1181
1612,16.5527,23.1126,20.3761,18.1036
1611,19.4908,23.5913,17.1797,20.6927
1610,19.1036,21.7432,17.8961,18.0204
1609,26.5215,34.8371,23.1282,28.8727
1608,24.6662,34.5599,25.37,26.6226
1607,22.1589,35.8805,24.4382,29.2008
1606,16.3245,18.7722,14.3812,15.0773
1605,7.466,15.2955,10.0793,11.132
1604,12.433,23.4365,13.887,13.4546
1603,5.6124,10.4947,5.6471,7.572
1602,9.7318,11.7183,7.6441,11.3424
1601,22.8424,29.2197,26.437,24.3561
1600,21.1975,29.2769,24.9838,26.8282
1599,24.4426,43.732,31.175,35.5092
1598,20.677,30.0942,20.7782,21.5843
1597,31.4552,30.6573,21.1299,29.4932
1596,19.0386,29.8605,25.9668,27.9765
1595,11.5562,23.3073,17.029,22.5764
1594,14.5831,25.08,16.8431,17.4657
1593,12.4738,21.9103,17.9342,15.7031
1592,7.4303,11.7265,6.3452,7.6465
1591,7.3694,14.226,14.7021,11.7053
1590,21.8404,28.6608,24.4141,21.3207
1589,10.5717,16.4149,10.8109,10.984
1588,12.0975,19.8567,19.0743,13.0636
1587,24.4392,29.4177,27.7143,24.0755
1586,23.9281,35.2167,26.7426,30.3508
1585,12.6918,23.9346,22.7368,25.2952
1584,14.6409,11.5136,13.7591,15.2647
1583,11.3007,25.2579,19.8047,19.2461
1582,15.4629,23.0464,14.5541,19.4294
1581,16.3379,26.2332,22.0971,19.0095
1580,16.5141,27.5377,18.9399,22.9455
1579,23.1586,37.8774,27.8294,29.5538
1578,16.0439,31.0611,22.6505,20.9949
