Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
24860,24859,1.036,0.0,0.0,0.0,1.0,1.0,0.2,non
9844,9843,1.6682,0.0,0.0,0.0,1.0,1.0,0.3226,non
22998,22997,0.8949,0.0,0.0,0.0,1.0,1.0,0.2,non
26344,26343,0.5941,0.0,0.0,0.0,1.0,1.0,0.0,non
12582,12581,1.5317,0.0,0.0,0.0,1.0,1.0,0.3125,non
27977,27976,0.9336,0.0,0.0,0.0,1.0,1.0,0.2,non
35415,35414,0.2261,0.0,0.0,0.0,1.0,1.0,0.0,non
489,488,3.6813,0.0,0.0,0.0,1.0,1.0,0.0,non
4131,4130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
18840,18839,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
16266,16265,1.1471,0.0,0.0,0.0,1.0,1.0,0.3846,non
3270,3269,0.1896,0.0,0.0,0.0,1.0,1.0,0.0,non
11236,11235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
30755,30754,0.5092,0.0,0.0,0.0,1.0,1.0,0.0,non
8304,8303,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
25480,25478,4.3739,0.0,0.0,0.0,1.0,1.0,0.0,non
1784,1783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1719,1718,3.3367,1.5993,0.0,0.0,1.0,1.0,0.0,non
15785,15784,0.4278,0.0,0.0,0.0,0.0,1.0,0.0,non
23606,23605,1.474,0.0,0.0,0.0,1.0,1.0,0.2,non
27918,27917,2.0975,1.7031,0.0,0.0,1.0,1.0,0.0,non
21425,21424,1.4804,0.592,0.0,0.0,1.0,1.0,0.6667,non
6003,6002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
2478,2477,0.8944,0.2331,0.0,0.0,1.0,1.0,0.0,non
21324,21323,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
6903,6902,0.1948,0.0,0.0,0.0,0.0,1.0,0.0,non
11060,11059,0.3936,0.0,0.0,0.0,1.0,1.0,0.0,non
27948,27947,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
1070,1069,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
340,339,1.7265,0.0,0.0,0.0,0.0,1.0,0.0,non
18322,18321,0.1608,0.0,0.0,0.0,1.0,1.0,0.0,non
22700,22699,0.882,0.0,0.0,0.0,1.0,1.0,0.0,non
5364,5363,0.1886,0.0,0.0,0.0,1.0,1.0,0.3333,non
29829,29828,0.3447,0.0,0.0,0.0,1.0,1.0,0.5882,non
26099,26098,2.4525,1.0045,0.0,0.0,1.0,1.0,0.0,non
19686,19685,1.3754,1.7958,0.0,0.0,0.0,1.0,0.0,non
22909,22908,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
17776,17775,1.7796,1.5444,0.0,0.0,0.0,1.0,0.0,non
475,474,5.137,1.309,0.0,0.0,1.0,1.0,0.0,non
13433,13432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3863,3862,1.0057,0.0,0.0,0.0,0.0,1.0,0.4,non
12390,12389,2.0031,0.0,0.0,0.0,1.0,1.0,0.0,non
2219,2218,1.4634,0.0,0.0,0.0,0.0,1.0,0.0,non
11932,11931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
18731,18730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
2033,2032,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
9011,9010,1.1478,0.0,0.0,0.0,0.0,1.0,0.0,non
13712,13711,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
24743,24742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24323,24322,1.4267,0.0,0.0,0.0,0.0,1.0,0.3846,non
10174,10173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
13678,13677,0.0,0.0,0.0,0.0,0.0,1.0,0.303,non
36111,36110,0.5947,0.0,0.0,0.0,1.0,1.0,0.6667,non
26074,26073,8.5229,4.4184,0.0,0.0,1.0,1.0,0.0,non
18387,18386,0.995,0.3498,0.0,0.0,1.0,1.0,0.25,non
19758,19757,0.846,0.0,0.0,0.0,1.0,1.0,0.5882,non
32690,32689,1.6302,0.0,0.0,0.0,1.0,1.0,0.0,non
37029,37028,2.2089,0.0,0.0,0.0,0.0,1.0,0.0,non
21259,21258,0.9957,0.0,0.0,0.0,1.0,1.0,0.0,non
11910,11909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
23053,23052,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
10355,10354,1.3013,0.0,0.0,0.0,0.0,1.0,0.3125,non
20424,20423,0.631,0.0,0.0,0.0,1.0,1.0,0.303,non
9726,9725,1.6074,1.0659,0.0,0.0,1.0,1.0,0.3125,non
4607,4606,8.1812,6.7248,0.0,0.0,1.0,1.0,0.4,non
23048,23047,6.6603,1.1433,0.0,0.0,1.0,1.0,0.0,non
23637,23636,4.1307,0.8678,0.0,0.0,1.0,1.0,0.0,non
26847,26846,1.3438,0.0,0.0,0.0,1.0,1.0,0.0,non
3749,3748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
6247,6246,0.4291,0.0,0.0,0.0,1.0,1.0,0.0,non
3549,3548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
491,490,3.0,0.7045,0.0,0.0,1.0,1.0,0.0,non
35327,35326,0.3319,0.0,0.0,0.0,1.0,1.0,0.2,non
36513,36512,0.3197,0.0,0.0,0.0,0.0,1.0,0.0,non
12096,12095,0.9261,0.0,0.0,0.0,1.0,1.0,0.3125,non
15786,15785,6.3744,4.9936,0.0,0.0,1.0,1.0,0.0,non
18040,18039,0.3186,0.0,0.0,0.0,0.0,1.0,0.0,non
21520,21519,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
34728,34727,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
12262,12261,1.5613,0.0,0.0,0.0,1.0,1.0,0.0,non
17449,17448,2.2573,0.4705,0.0,0.0,1.0,1.0,0.303,non
32057,32056,6.0458,2.0183,0.0,0.0,1.0,1.0,0.0,non
18335,18334,0.9765,0.8638,0.0,0.0,1.0,1.0,0.0,non
37539,37538,0.3928,0.0,0.0,0.0,0.0,1.0,0.0,non
34860,34859,2.1578,0.0,0.0,0.0,1.0,1.0,0.2,non
21774,21773,1.8749,0.0,0.0,0.0,1.0,1.0,0.0,non
18765,18764,0.8322,0.9475,0.0,0.0,1.0,1.0,0.0,non
15262,15261,1.3392,0.2548,0.0,0.0,1.0,1.0,0.0,non
36502,36501,1.6296,0.3406,0.0,0.0,1.0,1.0,0.0,non
19099,19098,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
29677,29676,2.6167,0.6427,0.0,0.0,1.0,1.0,0.0,non
10891,10890,0.602,0.0,0.0,0.0,1.0,1.0,0.3125,non
26022,26021,0.7948,0.0,0.0,1.0,1.0,1.0,0.0,non
6965,6964,0.3726,0.0,0.0,0.0,1.0,1.0,0.0,non
18504,18503,0.3397,0.0,0.0,0.0,1.0,1.0,0.0,non
28721,28720,0.9505,0.0,0.0,0.0,1.0,1.0,0.0,non
36102,36101,2.6016,1.4139,0.0,0.0,1.0,1.0,0.2,non
28891,28890,0.0,0.0,0.0,0.0,1.0,1.0,1.0,non
33163,33162,1.2013,0.0,0.0,0.0,1.0,1.0,0.0,non
27887,27886,2.5058,2.5919,0.0,0.0,1.0,1.0,0.0,non
6221,6220,0.8892,0.0,0.0,0.0,0.0,1.0,0.0,non
4376,4375,0.4685,0.0,0.0,0.0,0.0,1.0,0.0,non
12893,12892,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
6171,6170,0.8336,0.0,0.0,0.0,0.0,1.0,0.0,non
11695,11694,7.8994,1.6935,0.0,0.0,1.0,1.0,0.0,non
13657,13656,0.1452,0.0,0.0,0.0,0.0,1.0,0.3125,non
5614,5613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14779,14778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
26743,26742,12.6449,16.8251,0.0,0.0,1.0,1.0,0.0,non
13325,13324,1.5972,0.6904,0.0,0.0,1.0,1.0,0.3125,non
29289,29288,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
27057,27056,6.4782,5.2549,0.0,0.0,1.0,1.0,0.0,non
34012,34011,0.3965,0.0,0.0,0.0,1.0,1.0,0.0,non
25716,25715,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1804,1803,1.4538,0.0,0.0,0.0,0.0,1.0,0.0,non
22042,22041,13.235,8.8356,0.0,1.0,0.0,1.0,0.0,non
34605,34604,3.5895,2.6764,0.0,0.0,1.0,1.0,0.0,non
37090,37089,1.9219,1.4284,0.0,1.0,1.0,1.0,0.0,non
35554,35553,3.9875,2.0843,0.0,0.0,1.0,1.0,0.0,non
14266,14265,1.1368,0.0,0.0,0.0,0.0,1.0,0.0,non
4746,4745,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,non
13271,13270,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
24238,24237,1.1639,0.0,0.0,0.0,1.0,1.0,0.2,non
7271,7270,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,non
36199,36198,1.2358,0.5171,0.0,0.0,1.0,1.0,0.0,non
13304,13303,1.2596,0.0,0.0,0.0,1.0,1.0,0.0,non
28680,28679,1.1685,0.0,0.0,0.0,1.0,1.0,0.0,non
17433,17432,0.1577,0.0,0.0,0.0,1.0,1.0,0.0,non
22801,22800,4.1019,2.4784,0.0,0.0,1.0,1.0,0.0,non
544,543,0.3852,0.0,0.0,0.0,1.0,1.0,0.0,non
35005,35004,17.4915,38.9994,0.0,0.0,1.0,1.0,0.0,non
32098,32097,8.7645,9.7112,0.0,0.0,1.0,1.0,0.0,non
33951,33950,5.0511,3.3612,0.0,0.0,1.0,1.0,0.0,non
35454,35453,0.5277,0.0,0.0,0.0,0.0,1.0,0.0,non
4201,4200,0.1426,0.0,0.0,0.0,1.0,1.0,0.4,non
32715,32714,0.6245,0.0,0.0,0.0,1.0,1.0,0.0,non
23006,23005,14.2556,19.106,0.0,0.0,1.0,1.0,0.0,non
7601,7600,13.9035,15.3488,0.0,0.0,0.0,1.0,0.0,non
11974,11973,2.9919,0.0,0.0,0.0,1.0,1.0,0.0,non
4654,4653,1.7754,0.0,0.0,0.0,0.0,1.0,0.3333,non
8173,8172,2.5624,0.0,0.0,0.0,1.0,1.0,0.0,non
13921,13920,2.7589,0.8053,0.0,0.0,1.0,1.0,0.0,non
18929,18928,1.568,0.0,0.0,0.0,1.0,1.0,0.0,non
12570,12569,1.0942,0.0,0.0,0.0,1.0,1.0,0.0,non
26303,26302,0.1768,0.0,0.0,0.0,1.0,1.0,0.0,non
1862,1861,0.1582,0.0,0.0,0.0,1.0,1.0,0.0,non
10455,10454,0.3079,0.0,0.0,0.0,1.0,1.0,0.3125,non
26476,26475,2.532,0.0,0.0,0.0,1.0,1.0,0.0,non
12509,12508,1.4753,0.0,0.0,0.0,0.0,1.0,0.0,non
11355,11354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
20169,20168,2.188,0.0,0.0,0.0,0.0,1.0,0.0,non
6795,6794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
5527,5526,1.7848,0.0,0.0,0.0,0.0,1.0,0.0,non
17318,17317,3.3311,0.0,0.0,0.0,1.0,1.0,0.0,non
33333,33332,0.1634,0.0,0.0,0.0,1.0,1.0,0.0,non
3067,3066,0.7613,0.0,0.0,1.0,1.0,0.5,0.0,non
33692,33691,0.5771,0.0,0.0,0.0,1.0,1.0,0.0,non
29518,29517,0.8845,0.5489,0.0,0.0,1.0,1.0,0.0,non
684,683,1.632,0.0,0.0,0.0,1.0,1.0,0.0,non
16741,16740,10.3007,12.8196,0.0,0.0,1.0,1.0,0.0,non
28864,28863,3.4589,1.5326,0.0,0.0,1.0,1.0,0.0,non
4092,4091,1.8774,0.0,0.0,1.0,0.0,1.0,0.0,non
31355,31354,5.3983,6.0167,0.0,0.0,1.0,1.0,0.0,non
17393,17392,8.6771,1.9634,0.0,0.0,0.0,1.0,0.0,non
11465,11464,5.6886,3.8464,0.0,0.0,1.0,1.0,0.3125,non
20540,20539,0.1835,0.0,0.0,0.0,1.0,1.0,0.303,non
12390,12389,2.0031,0.0,0.0,0.0,1.0,1.0,0.0,non
22714,22713,0.3973,0.0,0.0,0.0,1.0,1.0,0.0,non
1558,1557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
593,592,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
2087,2086,1.6002,0.0,0.0,0.0,1.0,1.0,0.0,non
2315,2314,0.4224,0.0,0.0,0.0,1.0,1.0,0.0,non
26628,26627,1.9766,0.0,0.0,0.0,1.0,1.0,1.0,non
35241,35240,6.28,2.1971,0.0,0.0,1.0,1.0,0.2,non
15961,15960,1.6048,0.0,0.0,0.0,0.0,1.0,0.0,non
22016,22015,0.8418,0.0,0.0,0.0,1.0,1.0,0.0,non
24234,24233,0.8812,0.0,0.0,0.0,1.0,1.0,0.0,non
844,843,0.6517,0.0,0.0,0.0,1.0,1.0,0.0,non
11108,11107,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
9052,9051,0.3163,0.0,0.0,0.0,1.0,1.0,0.0,non
11065,11064,0.4311,0.0,0.0,0.0,1.0,1.0,0.0,non
19906,19905,1.5128,0.3812,0.0,0.0,1.0,1.0,0.303,non
37332,37331,4.3698,0.0,0.0,0.0,1.0,1.0,0.0,non
7184,7183,0.1777,0.0,0.0,0.0,1.0,1.0,0.0,non
20703,20702,0.7185,0.0,0.0,0.0,0.0,1.0,0.0,non
29565,29564,0.8063,0.0,0.0,0.0,1.0,1.0,0.0,non
10371,10370,0.3304,0.0,0.0,0.0,1.0,1.0,0.3846,non
16226,16225,0.4337,0.0,0.0,0.0,1.0,1.0,0.303,non
3067,3066,0.7613,0.0,0.0,1.0,1.0,0.5,0.0,non
24480,24479,0.9001,0.0,0.0,0.0,1.0,1.0,0.303,non
5040,5039,20.9172,60.1525,0.0,0.0,1.0,1.0,1.0,non
31962,31961,2.115,0.0,0.0,0.0,1.0,1.0,0.2,non
15506,15505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
6364,6363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
17684,17683,0.7868,0.0,0.0,0.0,1.0,1.0,0.0,non
8974,8973,0.3135,0.0,0.0,0.0,1.0,1.0,0.0,non
28049,28048,2.9908,0.0,0.0,0.0,1.0,1.0,0.0,non
8366,8365,17.5617,12.7203,0.0,0.0,1.0,1.0,0.0,non
9577,9576,0.1731,0.0,0.0,0.0,1.0,1.0,0.0,non
21055,21054,0.9586,0.0,0.0,0.0,1.0,1.0,0.0,non
24330,24329,0.6752,0.0,0.0,0.0,1.0,1.0,0.0,non
13799,13798,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24794,24793,0.296,0.0,0.0,0.0,1.0,1.0,0.0588,non
15508,15507,0.1154,0.0,0.0,0.0,1.0,1.0,0.0,non
18636,18635,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12711,12710,4.1048,3.0728,0.0,0.0,1.0,1.0,0.3125,non
22359,22358,0.7583,0.0,0.0,0.0,1.0,1.0,0.0,non
25936,25935,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3765,3764,0.0,0.0,0.0,1.0,1.0,1.0,0.0,non
11105,11104,1.7593,0.0,0.0,0.0,0.0,1.0,0.3125,non
34254,34253,0.2066,0.0,0.0,0.0,0.0,1.0,0.0,non
34809,34808,2.0249,0.8365,0.0,0.0,1.0,1.0,0.0,non
37540,37539,13.0839,15.4638,0.0,0.0,1.0,1.0,0.0,non
35258,35257,1.9212,0.2513,0.0,0.0,1.0,1.0,0.0,non
22875,22874,0.0,0.0,0.0,0.0,0.0,0.5,0.0588,non
30693,30692,3.2229,0.5384,0.0,0.0,1.0,1.0,0.0,non
28691,28690,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27093,27092,3.5383,2.592,0.0,0.0,1.0,1.0,0.0,non
25651,25650,2.2346,0.5047,0.0,0.0,1.0,1.0,0.0,non
5582,5581,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,non
3641,3640,0.6426,0.0,0.0,0.0,1.0,1.0,0.0,non
25198,25197,1.5123,1.0611,0.0,0.0,1.0,1.0,0.0,non
33797,33796,0.3458,0.0,0.0,0.0,1.0,1.0,0.0,non
35846,35845,0.5455,0.0,0.0,0.0,1.0,1.0,0.0,non
24512,24511,0.7246,0.0,0.0,0.0,1.0,1.0,0.0,non
15435,15434,2.7751,0.0,0.0,0.0,1.0,1.0,0.0,non
18477,18476,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
30504,30503,0.7766,0.0,0.0,0.0,0.0,1.0,0.2,non
35670,35669,17.5595,25.3164,0.0,0.0,1.0,1.0,0.0,non
390,389,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12703,12702,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
4690,4689,0.6619,0.0,0.0,0.0,1.0,1.0,0.3846,non
33711,33710,1.3891,0.0,0.0,0.0,1.0,1.0,0.0,non
8795,8794,1.6121,0.0,0.0,0.0,1.0,1.0,0.0,non
17687,17686,0.4144,0.0,0.0,0.0,1.0,1.0,0.0,non
9418,9417,0.2399,0.0,0.0,0.0,1.0,1.0,0.3226,non
23590,23589,2.848,0.0,0.0,0.0,1.0,1.0,0.0,non
16626,16625,3.7356,0.0,0.0,0.0,0.0,1.0,0.303,non
13782,13781,0.7849,0.0,0.0,0.0,0.0,1.0,0.0,non
35722,35721,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12811,12810,0.7885,0.0,0.0,0.0,1.0,1.0,0.3125,non
35355,35354,1.1817,0.0,0.0,0.0,1.0,1.0,0.0,non
35842,35841,1.5213,0.0,0.0,0.0,1.0,1.0,0.0,non
12477,12476,0.5206,0.0,0.0,0.0,1.0,1.0,0.0,non
33287,33286,2.5401,1.0623,0.0,0.0,1.0,1.0,0.0,non
19705,19704,0.0,0.0,0.0,0.0,1.0,1.0,0.25,non
12148,12147,3.7095,0.0,0.0,0.0,1.0,1.0,1.0,non
27680,27679,16.3626,21.8566,0.0,0.0,1.0,1.0,0.0,non
8189,8188,0.3519,0.0,0.0,0.0,1.0,1.0,0.0,non
17052,17051,0.6449,0.0,0.0,0.0,0.0,1.0,0.0,non
35993,35992,1.6758,0.0,0.0,0.0,1.0,1.0,0.0,non
25057,25056,1.8369,1.0864,0.0,0.0,1.0,1.0,1.0,non
30230,30229,3.482,0.0,0.0,0.0,1.0,1.0,0.2,non
881,880,1.7957,0.0,0.0,1.0,0.0,1.0,0.0,non
28173,28172,0.0821,0.0,0.0,0.0,1.0,1.0,0.0,non
29679,29678,4.2061,0.8323,0.0,0.0,0.0,1.0,0.0,non
11717,11716,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
2344,2343,0.587,0.0,0.0,0.0,1.0,1.0,0.0,non
36004,36003,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
27483,27482,0.2874,0.0,0.0,0.0,1.0,1.0,0.0,non
15849,15848,1.0577,0.0,0.0,0.0,0.0,1.0,0.303,non
423,422,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
10526,10525,1.6131,0.3559,0.0,0.0,1.0,1.0,0.3125,non
22088,22087,8.7321,10.2424,0.0,0.0,1.0,1.0,0.0,non
15479,15478,1.6371,0.0,0.0,0.0,1.0,1.0,0.3125,non
2139,2138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
18601,18600,2.8208,0.8004,0.0,0.0,0.0,1.0,0.0,non
12894,12893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
7660,7659,1.1239,0.0,0.0,0.0,1.0,1.0,0.0,non
25083,25082,3.7928,1.1455,0.0,0.0,1.0,1.0,0.0,non
25179,25178,3.4238,3.0792,0.0,0.0,1.0,1.0,0.0,non
28105,28104,1.7776,1.2205,0.0,0.0,1.0,1.0,0.2,non
22870,22869,1.2084,0.0,0.0,0.0,1.0,1.0,0.0,non
34613,34612,3.6609,0.0,0.0,0.0,1.0,1.0,0.0,non
11583,11582,1.0378,0.0,0.0,0.0,0.0,1.0,0.3125,non
11246,11245,1.4709,0.0,0.0,0.0,1.0,1.0,1.0,non
15776,15775,0.4778,0.0,0.0,0.0,1.0,1.0,0.25,non
24406,24405,2.3686,1.1622,0.0,0.0,1.0,1.0,0.0,non
17830,17829,1.1103,0.0,0.0,0.0,0.0,1.0,0.0,non
30774,30773,0.4094,0.0,0.0,0.0,1.0,1.0,0.0,non
32413,32412,2.3043,0.0,0.0,0.0,1.0,1.0,0.0,non
13382,13381,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
3451,3450,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
10112,10111,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
26032,26031,0.6111,0.0,0.0,0.0,1.0,1.0,0.0,non
24429,24428,1.5665,0.0,0.0,0.0,1.0,1.0,0.2,non
10118,10117,0.2551,0.0,0.0,0.0,0.0,1.0,0.0,non
17506,17505,0.5509,0.0,0.0,1.0,0.0,1.0,0.0,non
33847,33846,0.8293,0.0,0.0,1.0,1.0,1.0,0.0,non
36459,36458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
31149,31148,4.1883,3.2906,0.0,0.0,1.0,1.0,0.0,non
14837,14836,3.4034,1.3231,0.0,0.0,1.0,1.0,0.3125,non
9017,9016,0.8864,0.0,0.0,0.0,0.0,1.0,0.0,non
14794,14793,2.1191,0.0,0.0,0.0,1.0,1.0,0.0,non
23809,23808,0.4332,0.0,0.0,0.0,0.0,1.0,0.0,non
16774,16773,1.1991,0.0,0.0,0.0,1.0,1.0,0.0,non
18519,18518,1.0427,0.6909,0.0,0.0,1.0,1.0,0.0,non
12766,12765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
33635,33634,0.6575,0.0,0.0,1.0,1.0,1.0,0.0,non
16348,16347,0.5068,0.6107,0.0,0.0,1.0,1.0,0.303,non
34809,34808,2.0249,0.8365,0.0,0.0,1.0,1.0,0.0,non
31005,31004,3.2317,0.0,0.0,0.0,1.0,1.0,0.0,non
21131,21130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
3395,3394,7.9498,5.2533,0.0,1.0,1.0,1.0,0.0,non
26513,26512,1.2096,0.0,0.0,0.0,1.0,1.0,0.0,non
9528,9527,1.8931,0.0,0.0,0.0,1.0,1.0,0.3125,non
31904,31903,5.3481,1.5564,0.0,0.0,1.0,1.0,0.0,non
11931,11930,1.3032,0.0,0.0,0.0,0.0,1.0,0.0,non
733,732,3.4657,0.0,0.0,0.0,1.0,1.0,0.0,non
5281,5280,0.6988,0.0,0.0,0.0,1.0,1.0,0.3333,non
30383,30382,1.992,0.0,0.0,0.0,1.0,1.0,0.2,non
36454,36453,0.1541,0.0,0.0,0.0,1.0,1.0,0.303,non
35328,35327,0.7489,0.2924,0.0,0.0,1.0,1.0,0.0,non
20927,20926,2.9243,1.2897,0.0,0.0,1.0,1.0,0.0,non
5413,5412,0.8772,0.0,0.0,0.0,1.0,1.0,0.0,non
20343,20342,0.7669,0.0,0.0,0.0,1.0,1.0,0.0,non
10241,10240,1.6141,0.1449,0.0,0.0,1.0,1.0,0.0,non
11218,11217,1.3008,0.0,0.0,0.0,1.0,1.0,0.3226,non
15924,15923,0.1293,0.0,0.0,0.0,1.0,1.0,0.303,non
21714,21713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
7998,7997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
16412,16411,0.4875,0.0,0.0,0.0,1.0,1.0,0.0,non
23946,23945,0.2835,0.0,0.0,0.0,1.0,1.0,0.0,non
24787,24786,4.483,1.7827,0.0,0.0,1.0,1.0,0.0,non
2530,2529,0.4479,0.0,0.0,0.0,1.0,1.0,0.0,non
31923,31922,22.6061,58.0412,0.0,0.0,1.0,1.0,0.0,non
3323,3321,1.7601,0.0,0.0,0.0,0.0,1.0,0.0,non
2567,2566,0.657,0.0,0.0,0.0,1.0,1.0,0.0,non
18563,18562,0.9718,0.0,0.0,0.0,1.0,1.0,0.0,non
21982,21981,10.4298,8.7658,0.0,0.0,1.0,1.0,0.0,non
27989,27988,1.1798,0.0,0.0,0.0,1.0,1.0,0.0,non
28849,28848,0.0358,0.0,0.0,0.0,1.0,1.0,0.0,non
9041,9040,0.0,0.0,0.0,0.0,0.0,0.5,0.0,non
5501,5500,1.0274,0.0,0.0,0.0,0.0,1.0,0.0,non
3321,3320,2.458,1.6342,0.0,1.0,0.0,1.0,0.0,non
22416,22415,1.3926,0.0,0.0,0.0,1.0,1.0,0.0,non
29728,29727,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
30453,30452,4.1063,1.2951,0.0,0.0,1.0,1.0,0.0,non
20304,20303,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
22558,22557,0.4885,0.0,0.0,0.0,1.0,1.0,0.2,non
22430,22429,0.0,0.0,0.0,0.0,0.0,1.0,0.25,non
26426,26425,1.7485,0.0,0.0,0.0,1.0,1.0,0.2,non
10169,10168,0.9765,0.0,0.0,0.0,1.0,1.0,0.0,non
19205,19204,0.8801,0.0,0.0,0.0,1.0,1.0,0.0,non
15671,15670,2.5303,0.0,0.0,0.0,1.0,1.0,0.0,non
14796,14795,1.1777,0.0,0.0,0.0,1.0,1.0,0.0,non
18672,18671,0.316,0.4647,0.0,0.0,1.0,1.0,0.0,non
19239,19238,1.9633,0.0,0.0,0.0,1.0,1.0,0.6667,non
10749,10748,0.1753,0.0,0.0,0.0,0.0,1.0,0.0,non
34240,34239,2.5589,0.0,0.0,0.0,1.0,1.0,0.0,non
2278,2277,0.0,0.0,0.0,1.0,0.0,1.0,0.0,non
9346,9345,0.4861,0.0,0.0,0.0,1.0,1.0,0.0,non
30018,30017,1.1947,0.0,0.0,0.0,1.0,1.0,0.0,non
3960,3959,1.5915,0.0,0.0,0.0,1.0,0.3333,0.3846,non
14594,14593,0.5921,0.0,0.0,0.0,1.0,1.0,0.0,non
27443,27442,1.5136,0.0,0.0,0.0,1.0,1.0,0.0,non
29306,29305,1.2673,0.0,0.0,0.0,1.0,1.0,0.0,non
33455,33454,1.3278,0.5216,0.0,0.0,1.0,1.0,0.0,non
19520,19519,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
7080,7079,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14929,14928,1.2466,0.4667,0.0,0.0,1.0,1.0,0.3226,non
29044,29043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1190,1189,0.98,0.0,0.0,0.0,0.0,1.0,0.0,non
35555,35554,2.9393,1.3328,0.0,0.0,0.0,1.0,0.0,non
3312,3311,0.0,0.0,0.0,1.0,1.0,1.0,0.0,non
33562,33561,1.3289,0.0,0.0,0.0,0.0,1.0,0.0,non
5650,5649,1.9091,0.8507,0.0,0.0,0.0,1.0,0.0,non
25565,25564,1.9947,0.2844,0.0,0.0,1.0,1.0,0.2,non
27158,27157,1.8181,0.0,0.0,0.0,1.0,1.0,0.0,non
14110,14109,0.8832,0.0,0.0,0.0,0.0,1.0,0.0,non
6673,6672,3.6652,0.9471,0.0,0.0,1.0,1.0,0.0,non
4531,4530,1.5231,0.0,0.0,1.0,1.0,1.0,0.0,non
28964,28963,3.131,0.465,0.0,0.0,1.0,1.0,0.0,non
33715,33714,0.2364,0.0,0.0,0.0,1.0,1.0,0.0,non
24750,24749,1.1289,0.0,0.0,0.0,1.0,1.0,0.0,non
5478,5477,1.158,0.0,0.0,0.0,1.0,1.0,0.3333,non
26988,26987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
