bugid,c1,c2,c3,c4,c5,c6
19671,6.0567,1.5428,1.0485,5.4412,2.6551,7.9784
19670,6.4247,2.1297,4.1129,4.5317,0.2675,10.4945
19669,5.4502,0.0,3.1669,4.1975,1.2103,6.9987
19668,4.7158,0.0,0.0,5.3039,0.0,4.1304
19667,2.4246,0.6993,3.4133,2.5254,0.8139,4.0851
19666,4.05,0.0,3.3974,1.3321,2.4354,5.0751
19665,5.9583,1.2225,4.5674,3.2146,2.3579,5.1333
19664,1.4241,1.169,1.6961,0.6041,0.0,3.6546
19663,3.169,0.0,1.7794,3.0791,0.0,8.6669
19662,2.8103,1.2361,2.2688,1.8144,0.6254,8.6182
19661,4.2967,3.8483,2.571,1.9083,1.0256,5.9166
19660,3.7129,0.5523,2.2266,2.2296,2.0711,5.691
19659,2.4074,1.0516,3.445,2.2342,0.9271,3.1388
19658,5.1626,0.7784,5.0045,2.6269,2.2996,7.8618
19657,4.5103,0.0,2.5017,1.903,1.412,6.3785
19656,2.3374,0.7571,0.9076,0.5507,0.3892,1.8183
19655,1.5549,0.4369,1.0904,1.7055,0.0,2.3715
19654,0.0,0.0,1.8753,0.0,0.0,0.0
19653,0.0,0.0,1.8753,0.0,0.0,0.0
19652,0.0,1.339,0.0,1.0596,0.0,0.0
19651,2.8841,1.1796,1.1725,1.2945,0.7795,2.9924
19650,5.9183,1.9859,0.0,0.4993,0.0,4.1982
19649,4.2467,0.7945,0.6954,2.6078,0.6046,3.7191
19648,8.448,2.163,2.9724,7.8572,1.2913,7.5988
19647,3.6437,3.5016,1.2556,2.2807,0.6349,7.4118
19646,3.6437,3.5016,1.2556,2.2807,0.6349,7.4118
19645,3.2395,0.6515,1.8107,1.7763,0.5959,4.6189
19644,2.8004,1.3014,2.8788,2.588,0.7273,4.2632
19643,2.3544,0.7478,5.5982,1.1725,1.0545,4.3844
19642,4.8026,3.1957,6.6062,5.9637,1.7635,5.4871
19641,2.6903,2.4899,1.2847,4.9599,0.0,4.4678
19640,2.4119,0.0,2.4119,4.6081,0.0,3.652
19639,4.2102,0.6682,2.6828,2.9722,2.4018,6.4154
19638,2.7594,1.1926,1.1926,1.1926,0.0,1.1926
19637,3.5256,4.2723,0.0,2.9197,0.0,2.9186
19636,1.6202,1.7369,2.6887,1.7386,0.5507,4.5869
19635,2.005,0.8618,2.7155,1.2168,1.0031,3.7199
19634,4.3438,1.6579,3.5822,1.4428,1.2294,5.8856
19633,2.463,1.9218,3.0604,2.8655,0.0,6.422
19632,3.0788,1.6294,5.1235,3.0816,1.2795,6.2964
19631,2.0608,0.0,0.0,0.0,0.0,0.0
19630,4.3954,2.8611,0.89,2.2802,0.3768,2.3238
19629,1.6589,0.0,3.2205,3.5729,0.0,2.393
19628,0.0,0.0,0.0,2.163,0.0,0.0
19627,2.3293,0.0,4.3817,2.3273,1.9617,6.5116
19626,2.868,0.0,3.841,0.9839,1.4977,3.5271
19625,3.0146,1.2335,1.1838,3.1615,1.7822,3.7732
19624,1.1136,1.1136,0.0,1.1136,0.0,0.0
19623,1.1136,1.1136,0.0,1.1136,0.0,0.0
19622,8.8639,0.8849,6.6291,4.1782,3.8135,6.505
19621,5.3985,2.2611,0.8214,6.8058,1.6296,2.296
19620,3.5773,2.087,4.6532,5.3943,2.7487,2.5878
19619,0.0,0.0,0.0,0.0,0.0,0.0
19618,0.9919,0.7852,1.9332,0.0,0.0,1.9332
19617,2.3772,0.0,2.8166,4.6254,0.0,7.8768
19616,2.6392,1.3352,1.7682,2.6259,0.5337,2.3844
19615,2.2353,0.9538,3.7315,2.8888,0.5255,6.7959
19614,2.9133,2.1569,2.1569,3.4428,1.6306,4.6278
19613,3.2648,2.1374,1.9443,3.3983,1.2492,6.4619
19612,5.1478,0.5064,0.9881,4.3445,0.7655,5.8276
19611,0.8806,0.0,1.2841,3.2658,0.8465,6.209
19610,0.8728,1.5541,2.0801,1.5541,0.0,5.8652
19609,1.1485,0.7456,5.8333,1.1485,0.0,10.019
19608,8.5108,0.5367,2.2311,2.286,2.8744,8.3134
19607,3.5287,0.6376,2.937,1.3464,1.2624,5.9497
19606,3.274,0.8116,3.0596,2.0583,1.0985,5.2691
19605,1.1519,0.0,0.8835,0.0,0.0,1.1519
19604,1.6374,0.7485,2.9932,0.0,2.1609,2.4697
19603,1.9341,0.0,2.4585,4.7636,2.9537,2.5287
19602,1.6619,0.4076,1.0759,1.244,1.1756,4.1429
19601,1.0206,0.0,0.0,2.8736,1.0568,5.0771
19600,4.9498,3.1945,2.9404,2.0558,0.8754,7.3311
19599,3.1317,1.0161,1.5202,1.2502,0.2324,1.7598
19598,4.2383,2.3313,4.4267,8.5367,2.465,5.3913
19597,2.8402,2.3237,0.9407,3.9847,0.2264,3.8409
19596,5.7793,2.0372,2.401,1.4649,0.6025,4.6881
19595,2.1244,1.4124,1.468,3.8174,1.6468,2.1621
19594,1.6962,0.0,1.3024,5.3866,1.4517,4.5176
19593,3.8024,0.7343,0.361,5.8741,0.0,5.579
19592,4.537,2.8329,1.361,4.7268,0.0,10.8259
19591,6.3281,0.9629,2.6681,0.0,0.0,2.6017
19590,5.8854,1.1954,3.2039,2.2334,0.4866,4.8867
19589,5.6463,0.8233,3.2603,1.4644,0.0,5.2162
19588,2.9575,0.8618,1.5088,1.2168,1.7227,5.0571
19587,2.9575,0.8618,1.5088,1.2168,1.7227,5.0571
19586,3.8133,0.7586,2.9505,2.2565,1.6499,8.0134
19585,0.0,0.0,2.5745,0.8265,0.0,0.8265
19584,7.7462,0.0,1.9705,2.5601,1.7948,10.5724
19583,2.7305,1.2841,3.5156,3.5156,0.0,2.7305
19582,3.3899,0.7406,1.8665,5.2982,2.4673,1.9261
19581,4.4727,0.9345,3.4213,2.4551,0.7407,9.1086
19580,4.0352,1.2505,1.6132,4.3854,1.5884,6.1051
19579,6.5421,0.0,2.0521,0.8172,1.0837,3.4383
19578,2.5797,0.9593,1.5406,4.6209,0.0,5.9728
19577,5.9071,1.2144,1.647,1.1738,0.5244,6.9415
19576,1.0311,0.4057,0.409,1.7914,0.0,3.4571
19575,4.9575,0.6571,6.4277,6.5143,2.144,8.7953
19574,2.0002,0.0,2.2532,2.6576,0.0,1.1579
19573,5.37,1.274,4.0752,3.4659,3.0088,7.2851
19572,1.8414,0.0,0.0,1.3889,0.0,3.5469
19571,5.6023,0.7569,1.2991,1.4078,1.3735,4.5799
19570,0.5694,0.0,1.3306,2.5724,0.0,9.2885
19569,4.9304,0.441,1.8939,2.0596,0.4505,5.093
19568,3.646,0.0,2.9672,0.0,2.9672,2.3654
19567,1.7114,0.635,2.1704,0.9299,1.2721,3.888
19566,3.9306,2.0596,2.2595,2.4393,0.7203,5.1195
19565,4.5123,0.0,0.0,3.7614,0.0,3.626
19564,5.0733,1.7069,4.7099,5.2163,2.1484,5.254
19563,6.8005,1.0506,1.7545,2.6871,0.0,4.7372
19562,0.0,0.0,0.0,0.0,0.9274,0.0
19561,5.7388,1.9012,0.0,1.0295,1.6906,2.756
19560,0.0,2.1411,2.8083,1.0265,1.196,5.6754
19559,0.9771,1.9783,0.9771,0.0,0.0,2.3909
19558,0.0,0.0,0.6838,0.0,0.0,3.0119
19557,1.0696,0.0,0.0,0.0,0.0,0.0
19556,0.0,1.2458,3.652,2.4062,0.0,2.4062
19555,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
19554,7.5044,2.098,2.2878,3.4108,1.013,6.706
19553,1.4111,2.0495,1.551,0.882,0.0,4.6826
19552,2.3307,1.4776,1.1182,4.0861,1.0513,8.0636
19551,3.4803,1.3844,3.0821,3.4655,0.4076,5.705
19550,2.9874,4.2734,1.0764,5.4688,1.2801,3.5101
19549,2.8041,0.9247,2.1559,2.3222,0.0,5.524
19548,1.1032,1.4652,3.133,2.135,0.7278,5.4612
19547,2.0228,2.5579,0.0,0.8798,0.0,0.0
19546,3.2182,0.7401,1.2956,3.3637,1.2987,4.4966
19545,4.7196,0.7988,2.3228,2.9095,2.3228,3.5172
19544,3.7752,0.6281,1.7635,3.306,0.7032,4.7386
19543,5.9467,0.0,2.3163,2.9599,3.5466,5.334
19542,5.5193,1.2449,0.8959,2.8567,0.8043,4.9304
19541,4.1842,2.0321,2.2223,3.9317,0.0,3.9582
19540,2.3706,1.4191,3.1673,0.0,1.6806,5.363
19539,5.306,1.9901,0.3834,3.859,0.9615,3.4483
19538,3.6675,0.0,2.1317,0.0,0.7447,7.1085
19537,4.1562,1.2076,2.4679,1.7254,0.7182,6.2038
19536,2.266,1.0129,4.8729,1.5065,1.0469,6.9396
19535,5.1073,1.2693,0.5875,1.1211,1.6668,2.3386
19534,4.3127,0.0,0.8925,3.5822,0.0,4.8081
19533,4.7043,1.1117,1.5942,3.2864,0.4192,7.3525
19532,0.0,1.3666,0.7942,1.1493,0.0,3.3376
19531,7.0969,0.0,0.0,3.3833,1.1821,9.9945
19530,2.5765,1.0638,2.5871,2.2573,0.8167,5.6079
19529,7.9006,0.0,2.2408,6.4361,1.1489,4.9121
19528,4.0501,0.0,3.8118,3.271,1.5586,6.2012
19527,4.8847,1.2381,2.3101,4.762,1.716,10.2762
19526,5.4115,0.0,4.0719,7.5943,1.7169,5.1727
19525,4.2326,0.7897,2.1927,1.7146,0.0,3.1245
19524,4.2326,0.7897,2.1927,1.7146,0.0,3.1245
19523,2.4672,0.0,1.8872,2.1232,0.0,5.395
19522,3.1995,0.0,2.6739,0.0,0.0,4.7606
19521,0.6648,0.8914,3.8142,4.2337,0.0,5.2672
19520,1.2119,0.0,2.2503,0.0,0.0,6.0561
19519,3.5024,1.0259,1.4707,2.7423,0.6883,4.1684
19518,4.0957,0.0,4.1568,0.0,1.1777,4.9808
19517,3.308,0.9503,2.307,4.6684,1.2674,9.3543
19516,2.5912,4.2541,0.0,4.3358,0.0,3.5361
19515,4.1943,3.034,1.0779,4.2875,1.9794,3.5173
19514,0.8709,0.37,0.3892,1.4086,0.4759,2.452
19513,1.982,1.0289,0.7329,3.2732,0.0,3.6653
19512,0.6119,0.3608,0.7356,1.9079,0.0,3.751
19511,8.1032,0.6673,2.2922,1.9192,0.8195,4.4464
19510,3.0124,1.2128,5.5346,1.2421,2.0083,4.9002
19509,5.178,4.5607,6.3609,6.1667,1.1109,7.6144
19508,1.7094,1.0895,2.5885,2.0649,0.0,2.9739
19507,2.7722,0.7064,4.8284,1.9274,1.4939,6.1829
19506,2.6259,1.5594,3.2682,4.5122,1.8794,7.1786
19505,1.7802,0.7003,0.4523,0.4523,0.0,4.2208
19504,3.1117,0.8055,3.2043,3.6994,0.5058,5.1229
19503,1.6022,0.0,0.9099,1.7312,0.6074,4.4352
19502,2.6566,0.0,3.0346,0.9782,0.0,3.939
19501,3.0422,0.0,1.3408,1.4494,0.0,6.1656
19500,1.4468,0.0,2.5654,1.6364,0.4281,4.0338
19499,3.8335,0.0,0.8813,3.6885,0.0,3.595
19498,2.8768,1.3435,3.3996,0.5346,0.0,3.9807
19497,2.7313,2.9134,0.547,1.9798,0.9725,6.212
19496,2.608,2.599,3.2207,4.0151,1.6709,2.8538
19495,6.3524,0.0,5.038,2.9093,2.7229,12.838
19494,3.2962,2.6659,1.3192,0.0,2.4702,6.836
19493,3.7137,5.2927,2.7287,1.5878,0.0,7.1652
19492,0.0,0.0,1.9753,0.0,0.0,2.5476
19491,0.0,0.0,1.9753,0.0,0.0,2.5476
19490,4.6469,0.0,2.2403,3.6761,1.2557,10.0273
19489,6.2896,3.9834,5.7839,1.8886,2.1268,8.9638
19488,3.8039,2.4717,0.6284,0.9925,0.0,5.1135
19487,1.9061,1.4722,4.6795,2.1382,0.666,9.3036
19486,4.1543,0.0,4.1134,2.1662,1.6046,7.163
19485,1.889,0.5657,3.3043,2.8867,1.7786,6.2321
19484,1.1009,0.414,1.3701,2.9303,1.1598,5.6332
19483,4.2679,1.2747,2.5256,2.3813,0.0,7.9727
19482,5.9796,1.6259,1.259,3.2324,1.5375,5.2447
19481,3.3529,0.8618,3.4024,1.9044,1.0031,4.4067
19480,3.7611,0.0,4.4825,4.9006,0.3902,6.8541
19479,3.9277,0.4914,4.2549,2.7364,1.8511,7.519
19478,5.2319,0.2924,3.3758,4.2369,0.9898,8.3086
19477,2.6598,0.7938,0.0,0.7938,0.0,3.1572
19476,3.2452,0.0,0.566,0.0,0.566,7.0632
19475,1.0246,2.6616,1.2914,2.0797,0.0,2.1701
19474,1.7952,1.7752,0.0,1.7952,0.0,0.0
19473,5.1094,1.1364,2.4499,5.7049,0.0,2.8081
19472,2.8062,1.1743,2.1944,2.3459,0.0,4.2614
19471,4.7456,0.4583,1.5171,3.6129,1.2928,7.2742
19470,2.1923,2.9902,2.2459,1.6904,0.5648,2.5746
19469,2.8262,0.0,3.7725,0.0,0.0,5.105
19468,1.3149,1.4818,3.016,7.2774,1.4818,6.3329
19467,4.0728,0.8527,0.6389,0.8635,1.8882,5.4491
19466,3.7787,1.096,0.0,1.096,0.0,0.0
19465,2.592,0.0,2.9044,0.7229,1.578,6.6347
19464,0.8888,0.0,3.1027,0.0,0.0,2.3052
19463,2.0458,2.1267,1.3069,1.5646,0.0,1.8563
19462,6.3366,2.2794,3.1685,2.1057,1.2766,8.0599
19461,4.0761,0.7471,2.2701,4.5262,1.3858,4.3564
19460,6.0464,0.0,0.4011,3.0178,1.0756,6.1078
19459,4.3971,0.5238,1.3443,4.2737,2.227,6.2106
19458,5.5268,0.0,2.0895,4.0876,2.5263,6.6896
19457,0.0,1.4939,1.2185,1.2551,0.0,3.47
19456,2.6116,0.8594,3.0371,2.3571,1.6244,3.6936
19455,1.3414,0.0,2.5591,1.6275,1.3414,3.2232
19454,4.427,0.0,0.6884,4.5428,1.3697,5.1323
19453,3.1408,1.1206,2.5589,1.9841,1.6507,1.8505
19452,7.7924,0.0,3.7449,3.849,1.4881,5.731
19451,3.2978,1.4622,2.4575,3.5525,0.6066,6.8503
19450,2.0357,0.0,0.7192,1.9875,1.9875,8.4544
19449,3.5368,0.7518,0.9224,1.9798,0.875,4.3391
19448,0.0,1.4678,1.9512,3.3933,1.9512,3.419
19447,3.6623,0.9883,3.5909,3.1458,2.0947,10.2414
19446,3.8453,0.725,1.2693,2.5231,1.9657,3.917
19445,3.0302,1.1303,0.0,3.0302,0.0,1.3643
19444,5.1147,0.0,0.5823,2.132,0.0,4.2195
19443,6.6412,0.0,1.6884,8.3319,4.3376,5.5315
19442,6.3322,2.2627,3.3427,3.9085,0.6129,5.8208
19441,2.9926,0.0,2.1953,0.9169,1.4904,8.0716
19440,5.5057,0.0,4.4738,7.3533,1.4184,10.6295
19439,5.121,2.592,3.6734,3.1105,2.6865,6.2258
19438,2.9125,0.0,1.4391,0.0,3.0611,6.2463
19437,1.7929,1.1329,4.2095,2.0268,2.3797,4.571
19436,0.7465,1.5595,1.2142,1.5595,1.6926,2.8105
19435,1.6764,1.3479,0.8201,1.3479,1.3595,0.6808
19434,1.2307,0.0,2.5359,0.0,3.981,6.4516
19433,2.2925,1.0433,0.0,1.0433,0.0,1.2492
19432,4.5491,0.0,2.463,1.6169,0.4922,8.2746
19431,1.7709,0.0,0.0,0.9655,0.0,4.7574
19430,1.7401,0.0,1.3964,3.3483,0.0,3.7332
19429,5.5628,0.9084,3.5511,3.8373,0.8929,7.7169
19428,2.706,1.1331,1.502,1.3688,0.7056,2.9135
19427,2.332,0.0,4.4456,0.0,0.0,4.8333
19426,2.4262,0.4369,1.0904,2.86,0.0,2.3715
19425,3.3746,1.5066,2.7703,2.2819,0.999,2.0242
19424,3.8768,0.0,1.8494,2.9063,0.9002,6.1061
19423,4.2625,1.3705,0.0,0.5345,0.6121,1.5779
19422,3.2589,0.0,2.1934,3.3324,1.6977,3.7275
19421,5.4236,0.8385,6.8801,4.5362,0.0,13.1038
19420,1.5987,0.0,0.0,1.3512,1.5741,0.0
19419,3.7477,0.0,4.4179,4.3099,3.5813,8.1656
19418,3.7477,0.0,4.4179,4.3099,3.5813,8.1656
19417,1.0525,1.0525,0.0,1.0525,0.0,1.363
19416,2.8323,1.6892,1.5088,2.0442,1.0031,2.5132
19415,0.4101,1.3867,1.329,2.9412,1.1003,2.6437
19414,7.2028,0.9665,3.4468,3.3136,2.1593,9.303
19413,4.1386,0.3926,2.0157,0.0,1.3666,1.4493
19412,3.3195,0.4341,3.452,5.1962,3.4365,9.2767
19411,3.1534,0.0,0.907,1.8454,0.4512,5.4255
19410,0.0,0.0,0.0,0.0,0.0,1.0235
19409,1.8836,0.0,3.3299,1.0022,0.0,0.0
19408,1.5951,0.0,0.7397,0.768,0.7397,1.5884
19407,4.6261,0.2739,5.1584,3.4383,1.5894,6.4787
19406,3.2529,4.4634,6.043,5.8119,3.2153,3.0122
19405,4.2885,2.7405,0.0,1.2464,0.8771,0.8557
19404,3.6397,0.0,2.1493,1.4406,2.4962,7.3319
19403,6.0459,0.7358,1.9185,8.5079,1.8262,4.3791
19402,7.6646,1.0971,3.0987,1.7912,0.0,6.8045
19401,1.347,0.6612,1.7071,0.8748,0.5025,6.6566
19400,0.0,0.0,1.3124,0.0,0.0,2.2498
19399,5.1326,3.1519,2.9001,4.2493,0.0,4.0978
19398,4.6756,1.9619,2.8503,3.8875,2.0469,6.3077
19397,0.0,1.0961,0.0,2.2757,0.0,1.0961
19396,0.8509,1.1721,0.0,0.8509,0.0,1.1721
19395,2.6628,0.8618,2.1666,2.5123,1.0031,3.8086
19394,2.9674,2.2299,1.2504,2.5902,0.0,2.8722
19393,1.0807,0.4553,0.9232,0.5784,0.2578,3.0325
19392,4.5896,0.2548,1.7177,3.8145,2.025,2.9153
19391,1.5137,1.9872,2.0193,3.999,1.9872,2.9117
19390,8.4315,3.075,2.1099,3.2762,0.0,8.5744
19389,2.5223,0.6313,1.5838,3.0068,0.6313,1.1931
19388,2.2681,0.0,1.19,2.343,0.0,3.4492
19387,6.977,0.0,1.1583,2.2709,0.8712,4.4745
19386,5.4663,0.7062,0.9733,2.6032,1.6094,4.2384
19385,6.253,0.9923,2.2351,2.8222,0.789,5.5551
19384,2.0856,0.8917,1.3523,1.2759,0.9604,5.2951
19383,3.9184,1.7232,3.8684,4.4827,1.2501,4.0723
19382,1.7169,1.8184,3.1296,2.6752,0.5431,4.5591
19381,0.8474,0.9143,2.0046,1.0894,0.0,2.91
19380,4.4678,0.7763,3.2885,2.1025,1.6008,5.3456
19379,6.6384,1.588,0.8671,2.0096,2.8347,5.7364
19378,3.8212,0.0,6.7466,2.8163,1.7679,10.1166
19377,5.5851,2.289,4.5833,2.4024,0.6231,5.261
19376,2.6768,0.428,2.4458,1.6724,0.0,8.2396
19375,2.9767,1.57,0.9399,4.3564,0.8111,4.4956
19374,9.968,3.8857,4.6149,6.5214,2.6982,11.5245
19373,2.7978,1.1143,2.0425,0.7641,0.2085,3.2151
19372,3.3359,1.2666,3.0915,1.7676,0.0,1.5294
19371,2.4057,0.0,3.3839,3.176,0.0,2.2126
19370,2.6371,0.0,5.3157,2.5183,1.4054,8.7607
19369,0.9358,1.3938,1.0055,1.3938,0.0,6.3306
19368,6.1209,1.1882,0.3415,4.4013,0.9839,6.7608
19367,3.4085,3.647,3.2694,3.647,1.6826,2.2722
19366,2.7912,2.2844,4.9068,5.1112,0.0,4.3664
19365,0.7957,0.0,1.0846,2.6076,1.0846,0.0
19364,2.5465,0.0,2.6848,1.7842,0.0,6.5403
19363,5.5063,0.3777,0.2485,1.0981,0.8041,8.5885
19362,3.6817,0.0,0.0,2.194,1.1289,4.4291
19361,0.0,1.3519,0.6438,2.7647,1.4358,5.5149
19360,3.142,0.9297,1.7586,1.3976,0.5724,3.8882
19359,3.8583,1.1763,1.1379,2.1864,1.5002,4.4996
19358,1.7033,0.7315,2.4478,1.7087,0.3552,4.6208
19357,1.8982,0.8791,0.6887,1.6191,0.0,3.0082
19356,2.2547,2.0186,1.8643,3.4183,0.0,0.7007
19355,1.6503,1.2559,1.6877,1.1632,0.5058,2.1958
19354,5.2402,2.1577,4.0338,4.5692,1.2382,7.5055
19353,2.2827,2.1477,4.09,6.2255,6.569,10.9854
19352,1.6979,1.6979,0.8004,1.5094,1.192,1.6984
19351,4.058,0.2704,0.7711,0.9953,0.1154,7.6811
19350,2.6988,0.0,5.9007,2.5359,1.2101,7.7243
19349,0.0,2.6881,3.8899,2.2561,1.5556,5.9501
19348,2.1244,0.0,0.0,1.1036,0.0,4.0372
19347,0.8752,0.0,2.9988,2.9189,0.8752,5.6616
19346,0.0,0.0,0.0,1.223,0.0,0.0
19345,4.3398,1.6075,5.4434,5.0375,2.5345,6.9312
19344,0.0,1.2423,0.3437,3.4364,0.0,3.222
19343,3.4849,0.7028,3.4634,2.0037,0.3255,4.604
19342,1.5517,0.0,0.606,2.0409,0.0,0.8025
19341,2.9336,2.5011,4.6874,2.5454,1.2769,5.8383
19340,7.7442,4.1344,1.513,6.8538,1.032,5.901
19339,0.5393,0.9789,0.4341,3.1855,0.8594,2.5298
19338,4.0635,0.6903,2.9495,3.3786,1.2439,4.0238
19337,1.4737,1.3659,1.3355,0.9058,0.0,3.7365
19336,4.6048,1.0401,0.8488,2.1578,0.0,7.3036
19335,1.0537,0.0,2.327,2.5236,0.0,6.7404
19334,3.8476,1.177,2.2823,5.4275,2.8886,9.8041
19333,4.3062,1.7727,3.907,1.4539,0.9958,7.0588
19332,4.3062,1.7727,3.907,1.4539,0.9958,7.0588
19331,8.752,3.3945,3.1843,5.4191,1.2264,7.2941
19330,8.752,3.3945,3.1843,5.4191,1.2264,7.2941
19329,8.752,3.3945,3.1843,5.4191,1.2264,7.2941
19328,5.8151,3.0409,5.7406,2.9255,1.9686,6.9706
19327,5.8151,3.0409,5.7406,2.9255,1.9686,6.9706
19326,5.8151,3.0409,5.7406,2.9255,1.9686,6.9706
19325,5.8151,3.0409,5.7406,2.9255,1.9686,6.9706
19324,8.752,3.3945,3.1843,5.4191,1.2264,7.2941
19323,8.752,3.3945,3.1843,5.4191,1.2264,7.2941
19322,5.0675,1.0088,2.6646,4.0562,1.2291,4.5868
19321,2.6704,0.4843,0.7249,2.5079,0.4116,4.3203
19320,6.2518,1.1132,6.4238,1.6739,1.6806,7.4379
19319,4.7876,1.2613,2.7153,2.9197,0.7006,4.7953
19318,4.7921,0.8106,2.9209,2.2144,0.8614,4.4216
19317,2.005,0.8618,2.1811,1.8892,1.0031,3.1855
19316,0.0,0.0,0.0,1.6342,0.0,1.0084
19315,2.4635,2.1037,2.228,0.2848,0.0,4.0977
19314,3.6156,2.3785,1.6737,3.5672,0.5942,5.6271
19313,1.4046,1.9343,0.8857,2.6683,0.5043,4.4793
19312,4.0907,0.0,0.7407,1.5185,0.4398,2.9206
19311,1.8626,1.0866,2.8369,1.8269,1.5999,3.7351
19310,1.8626,1.0866,2.8369,1.8269,1.5999,3.7351
19309,7.6257,1.7933,4.2825,4.0589,1.6458,11.2699
19308,5.184,1.715,2.9798,1.1362,1.4649,4.899
19307,7.3356,0.7582,4.9818,6.6485,0.7658,6.9514
19306,1.5239,1.1284,1.2027,0.7991,1.5114,4.4742
19305,4.6211,0.0,3.8124,2.1796,0.0,2.0565
19304,2.7818,0.0,4.129,1.8374,0.0,4.2855
19303,1.5605,0.0,0.0,2.4112,1.6624,4.0141
19302,3.0546,0.498,2.468,3.6468,1.0806,10.6884
19301,1.9662,1.4244,3.1894,2.3558,0.2738,7.018
19300,3.1319,2.5841,1.2025,1.7388,1.7724,2.0504
19299,3.9887,4.5506,1.6629,4.1069,0.904,6.8528
19298,6.1751,0.7699,4.5855,6.7936,1.9342,7.7959
19297,7.1042,4.2754,3.9511,4.6252,1.1298,8.0548
19296,4.6013,0.4019,3.468,6.1042,1.3401,11.755
19295,4.8136,0.6332,4.0825,3.8968,1.6921,7.8937
19294,1.2211,0.0,0.5458,1.8788,0.0,0.5458
19293,1.2839,0.0,0.7738,3.826,0.884,4.3987
19292,6.3437,0.1338,4.0059,3.2517,2.0925,7.3623
19291,1.4799,0.0,1.4799,3.2955,0.0,7.2876
19290,3.6686,0.0,5.4464,3.3069,3.5485,10.3408
19289,5.925,0.8298,1.5867,1.6564,0.0,1.3872
19288,1.7563,0.0,1.6145,0.9991,0.0,1.4122
19287,5.2221,0.8444,0.8428,4.9703,1.0883,7.4423
19286,10.7415,0.7645,4.6313,6.4677,2.0103,8.7042
19285,0.0,1.9767,1.4522,3.4289,0.0,2.0519
19284,3.6691,1.677,1.5203,2.9899,0.7168,6.2001
19283,0.0,1.564,0.0,0.0,0.0,0.0
19282,3.5337,4.6707,2.2226,3.9497,1.0467,5.3046
19281,4.8953,1.9181,3.0467,3.6358,0.8317,4.1857
19280,3.285,1.5702,2.021,1.554,0.7371,4.952
19279,2.4445,0.0,0.0,1.0625,0.0,1.0118
19278,7.6179,1.6653,2.8075,2.2357,0.9569,8.2164
19277,2.9504,0.8146,2.6217,1.6633,0.6833,7.6885
19276,5.3464,1.1401,2.743,1.7284,1.7514,6.2632
19275,3.0349,0.4335,3.8681,0.6939,0.697,5.7632
19274,1.5249,1.004,1.7854,4.6184,0.0,0.5209
19273,2.7773,0.6933,0.679,1.2268,0.611,3.0027
19272,3.1908,0.4943,4.1177,4.612,1.6934,6.9042
19271,7.7188,1.9196,3.3803,3.7879,1.0111,7.363
19270,6.0682,1.4869,2.4818,2.2854,0.9721,5.3024
19269,2.5635,1.0365,0.0,1.6848,0.0,3.8633
19268,5.7456,2.1983,4.5045,3.3788,1.6728,6.5415
19267,2.0009,0.6099,3.085,2.2399,1.6133,3.3466
19266,6.8628,2.4348,6.7905,4.2763,5.0656,6.802
19265,3.3693,1.9921,2.4386,3.2279,0.718,9.3561
19264,0.0,0.0,0.0,0.0,0.0,0.0
19263,0.6797,1.4589,0.0,0.0,1.5398,3.6512
19262,1.5703,0.0,0.7855,0.0,0.0,3.4915
19261,2.005,0.8618,1.5088,1.2168,1.0031,2.5132
19260,3.5971,1.6858,1.9527,1.7004,0.0,1.5353
19259,1.0449,1.8678,7.0808,2.2012,0.449,5.9359
19258,3.0,1.011,1.011,2.9597,1.011,5.3738
19257,3.6803,0.0,1.87,3.0139,0.0,4.745
19256,4.329,1.7054,1.9217,3.4008,1.3018,5.1962
19255,5.1202,0.6774,4.5194,3.8882,0.6701,8.4452
19254,0.0,0.0,0.0,0.0,0.0,1.0007
19253,7.3086,1.1774,3.0481,3.6274,0.0,4.3855
19252,2.0726,2.3156,0.0,4.0876,0.6134,5.2078
19251,4.7378,1.775,0.0,2.8088,1.8071,1.775
19250,1.8767,1.9588,1.6973,1.1577,0.0,3.5786
19249,4.9663,0.6327,3.794,2.6553,1.7503,6.1087
19248,4.4677,1.2959,2.2252,2.8222,1.2339,4.7237
19247,2.072,0.5051,2.0529,3.2035,1.2203,4.1169
19246,3.6714,0.0,3.2859,1.041,0.9393,4.4272
19245,1.4366,1.8943,3.8816,3.6046,0.8073,4.4533
19244,3.0498,1.6495,0.0,0.0,0.0,2.4159
19243,3.2827,1.1259,4.2048,2.2967,1.4429,4.9752
19242,5.3312,0.0,2.819,4.4696,3.0442,7.9492
19241,3.7069,2.3821,3.147,0.0,2.933,4.1827
19240,0.0,2.8295,0.8391,0.7205,0.0,1.485
19239,1.9303,2.7234,1.5788,0.6767,0.0,1.6966
19238,2.2065,1.4124,1.3297,2.4518,0.0,2.2065
19237,2.1506,1.1525,4.4717,3.7568,1.8203,8.893
19235,6.5941,1.0635,4.5895,6.291,1.0676,8.3066
19234,6.1562,3.4551,3.645,8.4146,2.4214,10.9985
19233,3.8874,0.2713,3.7432,3.9283,1.3867,2.2809
19232,0.0,0.0,1.1542,2.0666,0.0,2.8348
19231,5.4328,4.284,3.572,5.033,1.3104,4.6945
19230,6.8574,1.48,1.9612,3.8387,1.4709,6.6965
19229,6.5009,1.2692,2.2997,5.4649,0.5943,5.4707
